Artist,Artist_id,ArtistColab,ArtistColab_id,Song,Song_id
Chris Brown,7bXgB6jMjp9ATFy66eO08Z,Yo Gotti,6Ha4aES39QiVjR0L2lwuwq,Pills & Automobiles,2hwUAAin753sWNQ15h2dvN
Chris Brown,7bXgB6jMjp9ATFy66eO08Z,A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,Pills & Automobiles,2hwUAAin753sWNQ15h2dvN
Chris Brown,7bXgB6jMjp9ATFy66eO08Z,Kodak Black,46SHBwWsqBkxI7EeeBEQG7,Pills & Automobiles,2hwUAAin753sWNQ15h2dvN
Chris Brown,7bXgB6jMjp9ATFy66eO08Z,Future,1RyvyyTE3xzB2ZywiAwp0i,High End,6gVuvyzstcVoGF3eGPkLQ6
Chris Brown,7bXgB6jMjp9ATFy66eO08Z,Young Thug,50co4Is1HCEo8bhOyUWKpn,High End,6gVuvyzstcVoGF3eGPkLQ6
BTS,3Nrfpe0tUJi4K4DXYWgMUX,Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,IDOL,03iCbZaM4OkRR4We6wIzvx
21 Savage,1URnnhqYAYcrqrcwql10ft,Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,10AM/Save The World (feat. Gucci Mane),00KjOnN3U40e3lXFUOue7h
21 Savage,1URnnhqYAYcrqrcwql10ft,Gucci Mane,13y7CgLHjMVRMDqxdx0Xdo,10AM/Save The World (feat. Gucci Mane),00KjOnN3U40e3lXFUOue7h
21 Savage,1URnnhqYAYcrqrcwql10ft,Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,Overdue (with Travis Scott),6LyAwkJsHlW7RQ8S1cYAtM
21 Savage,1URnnhqYAYcrqrcwql10ft,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,Overdue (with Travis Scott),6LyAwkJsHlW7RQ8S1cYAtM
21 Savage,1URnnhqYAYcrqrcwql10ft,Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,Don't Come Out The House (with 21 Savage),2Grb4G6t9VIqo6moKUloom
21 Savage,1URnnhqYAYcrqrcwql10ft,Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,Dreamcatcher (feat. Swae Lee & Travis Scott),22ykS8KWpd2r4zcRZ0XMK5
21 Savage,1URnnhqYAYcrqrcwql10ft,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,Dreamcatcher (feat. Swae Lee & Travis Scott),22ykS8KWpd2r4zcRZ0XMK5
21 Savage,1URnnhqYAYcrqrcwql10ft,Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,Space Cadet (feat. Gunna),1fewSx2d5KIZ04wsooEBOz
21 Savage,1URnnhqYAYcrqrcwql10ft,Gunna,2hlmm7s2ICUX0LVIhVFlZQ,Space Cadet (feat. Gunna),1fewSx2d5KIZ04wsooEBOz
21 Savage,1URnnhqYAYcrqrcwql10ft,Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,10 Freaky Girls (with 21 Savage),0AluA5RNsa4Cx6XRhf2hWZ
21 Savage,1URnnhqYAYcrqrcwql10ft,Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,Up To Something (feat. Travis Scott & Young Thug),4RGacGFT2ztXhGgzeaYzIR
21 Savage,1URnnhqYAYcrqrcwql10ft,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,Up To Something (feat. Travis Scott & Young Thug),4RGacGFT2ztXhGgzeaYzIR
21 Savage,1URnnhqYAYcrqrcwql10ft,Young Thug,50co4Is1HCEo8bhOyUWKpn,Up To Something (feat. Travis Scott & Young Thug),4RGacGFT2ztXhGgzeaYzIR
21 Savage,1URnnhqYAYcrqrcwql10ft,Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,Only 1 (Interlude) (with Travis Scott),4cEqoGTqPRZy76Yl3ymj3V
21 Savage,1URnnhqYAYcrqrcwql10ft,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,Only 1 (Interlude) (with Travis Scott),4cEqoGTqPRZy76Yl3ymj3V
21 Savage,1URnnhqYAYcrqrcwql10ft,Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,Lesbian (feat. Gunna & Young Thug),6vG3Zv9VEA6YbJPJ6ar5Y7
21 Savage,1URnnhqYAYcrqrcwql10ft,Gunna,2hlmm7s2ICUX0LVIhVFlZQ,Lesbian (feat. Gunna & Young Thug),6vG3Zv9VEA6YbJPJ6ar5Y7
21 Savage,1URnnhqYAYcrqrcwql10ft,Young Thug,50co4Is1HCEo8bhOyUWKpn,Lesbian (feat. Gunna & Young Thug),6vG3Zv9VEA6YbJPJ6ar5Y7
21 Savage,1URnnhqYAYcrqrcwql10ft,Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,Borrowed Love (feat. Swae Lee & WizKid),0NA5xAtDra50d0Lfs2uvoh
21 Savage,1URnnhqYAYcrqrcwql10ft,WizKid,3tVQdUvClmAT7URs9V3rsp,Borrowed Love (feat. Swae Lee & WizKid),0NA5xAtDra50d0Lfs2uvoh
21 Savage,1URnnhqYAYcrqrcwql10ft,Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,"Only You (feat. WizKid, Offset & J Balvin)",3XFwOQU8wxXWl8Rxj3lrOi
21 Savage,1URnnhqYAYcrqrcwql10ft,WizKid,3tVQdUvClmAT7URs9V3rsp,"Only You (feat. WizKid, Offset & J Balvin)",3XFwOQU8wxXWl8Rxj3lrOi
21 Savage,1URnnhqYAYcrqrcwql10ft,Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,"No More (feat. Travis Scott, Kodak Black & 21 Savage)",42k9e2hgl98IdgkXLg4pxs
21 Savage,1URnnhqYAYcrqrcwql10ft,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,"No More (feat. Travis Scott, Kodak Black & 21 Savage)",42k9e2hgl98IdgkXLg4pxs
21 Savage,1URnnhqYAYcrqrcwql10ft,Kodak Black,46SHBwWsqBkxI7EeeBEQG7,"No More (feat. Travis Scott, Kodak Black & 21 Savage)",42k9e2hgl98IdgkXLg4pxs
21 Savage,1URnnhqYAYcrqrcwql10ft,Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,No Complaints (feat. Offset & Drake) (Bonus),156LzfvMNKuXuiot4uzhGD
21 Savage,1URnnhqYAYcrqrcwql10ft,Drake,3TVXtAsR1Inumwj472S9r4,No Complaints (feat. Offset & Drake) (Bonus),156LzfvMNKuXuiot4uzhGD
21 Savage,1URnnhqYAYcrqrcwql10ft,Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,10AM/Save The World - Instrumental,64wSIBV7Dl5Hmnhfjfsv1U
21 Savage,1URnnhqYAYcrqrcwql10ft,Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,Overdue - Instrumental,0Bas2DXoMaoIZeWu0j0lJU
21 Savage,1URnnhqYAYcrqrcwql10ft,Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,Don't Come Out The House - Instrumental,4m7wjaJF9SdnoZpZVrD113
21 Savage,1URnnhqYAYcrqrcwql10ft,Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,Dreamcatcher - Instrumental,1zBlx8uMzUxl61MG8nQ9UB
21 Savage,1URnnhqYAYcrqrcwql10ft,Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,Space Cadet - Instrumental,1NeZpPnNi3DblecF4HIA9h
21 Savage,1URnnhqYAYcrqrcwql10ft,Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,10 Freaky Girls - Instrumental,4TGw3fSZwRDlowy9JjiH6r
21 Savage,1URnnhqYAYcrqrcwql10ft,Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,Up To Something - Instrumental,3P4W8dTAemA0eMiHdpdRJi
21 Savage,1URnnhqYAYcrqrcwql10ft,Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,Only 1 (Interlude) - Instrumental,6ruaTcDpv8chViJd7UjScW
21 Savage,1URnnhqYAYcrqrcwql10ft,Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,Lesbian - Instrumental,6k73HEwCr5IGj1uU28hrD0
21 Savage,1URnnhqYAYcrqrcwql10ft,Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,Borrowed Love - Instrumental,2VCXaStTlLpvxJh3sqA0Hr
21 Savage,1URnnhqYAYcrqrcwql10ft,Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,Only You - Instrumental,3aYzsatxLLI0a9GyXYHSsP
21 Savage,1URnnhqYAYcrqrcwql10ft,Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,No More - Instrumental,27XmhXaP0eM2wJOrJNJmEJ
21 Savage,1URnnhqYAYcrqrcwql10ft,Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,No Complaints (Instrumental) (Bonus) - Instrumental,4MkqHw5nlC0HUY58KgAHch
Young Thug,50co4Is1HCEo8bhOyUWKpn,Gunna,2hlmm7s2ICUX0LVIhVFlZQ,Chanel (Go Get It) [feat. Gunna & Lil Baby],0kCBorRrKZkSztd9m0QI3r
Young Thug,50co4Is1HCEo8bhOyUWKpn,Lil Baby,5f7VJjfbwm532GiveGC0ZK,Chanel (Go Get It) [feat. Gunna & Lil Baby],0kCBorRrKZkSztd9m0QI3r
Young Thug,50co4Is1HCEo8bhOyUWKpn,Gunna,2hlmm7s2ICUX0LVIhVFlZQ,Dirty Shoes (feat. Gunna),5yh7nX2VqXUWjBVAzEwtVn
Young Thug,50co4Is1HCEo8bhOyUWKpn,Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,It's A Slime (feat. Lil Uzi Vert),3HxYOwZZHZn5mC1drqPQqR
Young Thug,50co4Is1HCEo8bhOyUWKpn,Gunna,2hlmm7s2ICUX0LVIhVFlZQ,Scoliosis (feat. Gunna & Duke),2AKWKzRCuyuMJzMzsJKr8G
Young Thug,50co4Is1HCEo8bhOyUWKpn,Jacquees,4tMm1dU6Gn04VAZ9ClHcIZ,January 1st (feat. Jacquees & Trap Boy Freddy),21FpDaSM6pSxpnJOhsxDCJ
Young Thug,50co4Is1HCEo8bhOyUWKpn,Gunna,2hlmm7s2ICUX0LVIhVFlZQ,Chains Choking Me (feat. Gunna),2KG4X41ARZad7B6XczCvgc
Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,Jeremih,3KV3p5EY4AvKxOlhGHORLg,The Light,0YIfZYYfVytcD1q0Mx57Ey
Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,Jeremih,3KV3p5EY4AvKxOlhGHORLg,Goin Thru Some Thangz,38tUgBtXwJxMlod5Aq8O5D
Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,Jeremih,3KV3p5EY4AvKxOlhGHORLg,FYT (feat. French Montana),0ZwHNhwxDhUYHYkSkHxMf0
Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,French Montana,6vXTefBL93Dj5IqAWq6OTv,FYT (feat. French Montana),0ZwHNhwxDhUYHYkSkHxMf0
Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,Jeremih,3KV3p5EY4AvKxOlhGHORLg,Perfect Timing,3CSv4rNuCPcqSA3UhB1it1
Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,Jeremih,3KV3p5EY4AvKxOlhGHORLg,New Level,6HFH4fh0qJsJRnOc0xIWwM
Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,Jeremih,3KV3p5EY4AvKxOlhGHORLg,Take Your Time,31UPzWYdHxYPxYFEqB9vmK
Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,Jeremih,3KV3p5EY4AvKxOlhGHORLg,These Days,79gqfa8TgRc6F3z5QrEiN8
Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,Jeremih,3KV3p5EY4AvKxOlhGHORLg,Surrounded (feat. Chris Brown & Wiz Khalifa),1xhXtjqbFiNgLfqHMGo9lW
Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,Surrounded (feat. Chris Brown & Wiz Khalifa),1xhXtjqbFiNgLfqHMGo9lW
Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,Wiz Khalifa,137W8MRPWKqSmrBGDBFSop,Surrounded (feat. Chris Brown & Wiz Khalifa),1xhXtjqbFiNgLfqHMGo9lW
Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,Jeremih,3KV3p5EY4AvKxOlhGHORLg,Lie 2 Me,4bK5YVykN1IkXMDzVyeRKR
Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,Jeremih,3KV3p5EY4AvKxOlhGHORLg,Ride It,5rWia6d9DtaErAjnDLgZn8
Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,Jeremih,3KV3p5EY4AvKxOlhGHORLg,Imitate,3bTSIHFVorXxkPKykuABt6
Rihanna,5pKCCKE2ajJHZ9KAiaK11H,SZA,7tYKF4w9nC0nq9CsPZTHyP,Consideration,7wVLads8CFKdKfKf09CDRw
Rihanna,5pKCCKE2ajJHZ9KAiaK11H,Drake,3TVXtAsR1Inumwj472S9r4,Work,4m6D70k5xMmCDCB19u7Bi0
Justin Bieber,1uNFoZAHBGtllmzznpCI3s,Big Sean,0c173mlxpT3dSFRgMO8XPh,No Pressure,23UV8pJEvRnAZd6ZAXBC0H
Justin Bieber,1uNFoZAHBGtllmzznpCI3s,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,No Sense,5L9WFUodzACitS1TiGm7Mi
Justin Bieber,1uNFoZAHBGtllmzznpCI3s,Halsey,26VFTg2z8YR0cCuwLzESi2,The Feeling,7E390nZTMqEbrNC1TmHd42
Justin Bieber,1uNFoZAHBGtllmzznpCI3s,Diplo,5fMUXHkw8R8eOP2RNVYEZX,Where Are  Now,0n8ob8S72lvznoVfiwz4qL
Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,Julia Michaels,0ZED1XzwlLHW4ZaG4lOT6m,Like To Be You (feat. Julia Michaels),2IssBpPtHcViZL5vYQNHhA
Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,Khalid,6LuN9FCkKOj5PcnpouEgny,Youth (feat. Khalid),1h0yImRPIVAjhhHeNVlTuC
Maroon 5,04gDigrS5kc9YWfZHwBETP,SZA,7tYKF4w9nC0nq9CsPZTHyP,What Lovers Do,5BvcK5Cns4owVBSswDArJG
Maroon 5,04gDigrS5kc9YWfZHwBETP,Julia Michaels,0IEmZ6nPGl4tnQLKGd6CMH,Help Me Out,2WTAN36QVHH2x4LRO9ky5F
Maroon 5,04gDigrS5kc9YWfZHwBETP,A$AP Rocky,13ubrt8QOOCPljQ2FL1Kca,Whiskey,3EP0XUbQ0z0ucfm4TUUhBx
Maroon 5,04gDigrS5kc9YWfZHwBETP,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,Don't Wanna Know,7xJanmgQtqOVOupf8QdjEj
Maroon 5,04gDigrS5kc9YWfZHwBETP,Future,1RyvyyTE3xzB2ZywiAwp0i,Cold,7nba4Xvzh1F8MNNHWdNUdh
Maroon 5,04gDigrS5kc9YWfZHwBETP,Cardi B,4kYSro6naA4h99UJvo89HB,Girls Like You,5j5VsdmqacSs6XcZIsKkcx
Maroon 5,04gDigrS5kc9YWfZHwBETP,Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Sugar - Remix,3ZmB5q79iRyZc5mFTVqigI
Maroon 5,04gDigrS5kc9YWfZHwBETP,Mary J. Blige,1XkoF8ryArs86LZvFOkbyr,Wake Up Call - Mark Ronson Remix,0EBEgnRLPTEAmofirXu4hQ
Maroon 5,04gDigrS5kc9YWfZHwBETP,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,If I Never See Your Face Again,5uZr1d2CPHznf39x0c2Zc1
Maroon 5,04gDigrS5kc9YWfZHwBETP,Cardi B,4kYSro6naA4h99UJvo89HB,Girls Like You - CRAY Remix,6Sd0lFzRT3NAJburRwvi07
Maroon 5,04gDigrS5kc9YWfZHwBETP,SZA,7tYKF4w9nC0nq9CsPZTHyP,What Lovers Do - A-Trak Remix,5qBzWB8dBHGBlV4e8Ok6VV
Migos,6oMuImdp5ZcFhWP0ESe6mG,21 Savage,1URnnhqYAYcrqrcwql10ft,BBO (Bad Bitches Only),4BHzHISX21PYwGXiBEUQ70
Migos,6oMuImdp5ZcFhWP0ESe6mG,Drake,3TVXtAsR1Inumwj472S9r4,Walk It Talk It,6n4U3TlzUGhdSFbUUhTvLP
Migos,6oMuImdp5ZcFhWP0ESe6mG,Gucci Mane,13y7CgLHjMVRMDqxdx0Xdo,CC,35ffVv9x4mtzBh5rF1K9sP
Migos,6oMuImdp5ZcFhWP0ESe6mG,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,White Sand,2KokOIKdw4zZutDil85Ugh
Migos,6oMuImdp5ZcFhWP0ESe6mG,Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,White Sand,2KokOIKdw4zZutDil85Ugh
Migos,6oMuImdp5ZcFhWP0ESe6mG,Big Sean,0c173mlxpT3dSFRgMO8XPh,White Sand,2KokOIKdw4zZutDil85Ugh
Migos,6oMuImdp5ZcFhWP0ESe6mG,Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,MotorSport,4wFjTWCunQFKtukqrNijEt
Migos,6oMuImdp5ZcFhWP0ESe6mG,Cardi B,4kYSro6naA4h99UJvo89HB,MotorSport,4wFjTWCunQFKtukqrNijEt
Migos,6oMuImdp5ZcFhWP0ESe6mG,Post Malone,246dkjvS1zLTtiykXe5h60,Notice Me,3OnOomd79OjqSYHchCQ6ht
Migos,6oMuImdp5ZcFhWP0ESe6mG,2 Chainz,17lzZA2AlOHwCwFALHttmp,Too Playa,4TAifFqlNkBvrycHbWV9Ew
G-Eazy,02kJSzxNuaWGqwubyUba0Z,Halsey,26VFTg2z8YR0cCuwLzESi2,Him & I (with Halsey),5k38wzpLb15YgncyWdTZE4
G-Eazy,02kJSzxNuaWGqwubyUba0Z,Charlie Puth,6VuMaDnrHyPL1p4EHjYLi7,Sober,3qk4wRMDlaeagZGjSYbsOV
G-Eazy,02kJSzxNuaWGqwubyUba0Z,A$AP Rocky,13ubrt8QOOCPljQ2FL1Kca,No Limit,2DQ1ITjI0YoLFzuADN1ZBW
G-Eazy,02kJSzxNuaWGqwubyUba0Z,Cardi B,4kYSro6naA4h99UJvo89HB,No Limit,2DQ1ITjI0YoLFzuADN1ZBW
G-Eazy,02kJSzxNuaWGqwubyUba0Z,Anna Of The North,1mSJCvDX0W7Dn7S9C6vmvI,Pick Me Up,18bhLb1XbBQbRj9QAvIiHt
G-Eazy,02kJSzxNuaWGqwubyUba0Z,Kehlani,0cGUm45nv7Z6M6qdXYQGTX,Crash & Burn,3rtuukjxyg57bDRZbkkt5l
Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,A$AP Rocky,13ubrt8QOOCPljQ2FL1Kca,Good For You,1MfRXRUJsQK40GjFV0Sm0t
Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,Young Thug,50co4Is1HCEo8bhOyUWKpn,Havana,1rfofaqEpACxVEHIZBJe6W
Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,Miguel,360IAlyVv4PCEVjgyMZrxK,Lost In Your Light (feat. Miguel),3NqtXWHYIV3VxdRZ7uJwYZ
Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,Calvin Harris,7CajNmpbOovFoOoasH2HaY,One Kiss,3WVcoF2oKbUPCxyjIkYyHs
Lil Yachty,6icQOAFXDZKsumw3YXyusw,Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Get Dripped (feat. Playboi Carti),3m2aDCqn8eT5ElXDUiboGU
Lil Yachty,6icQOAFXDZKsumw3YXyusw,Lil Baby,5f7VJjfbwm532GiveGC0ZK,SaintLaurentYSL (feat. Lil Baby),1Wc1SQwiThvSu9dMc5opth
Lil Yachty,6icQOAFXDZKsumw3YXyusw,Cardi B,4kYSro6naA4h99UJvo89HB,Who Want The Smoke? (feat. Cardi B & Offset),3wqjGZfKW36WhUeLHTlKzg
Lil Yachty,6icQOAFXDZKsumw3YXyusw,Kevin Gates,1gPhS1zisyXr5dHTYZyiMe,Nolia (feat. Kevin Gates),0oK6aZFtGPCCQ83lChpGO3
Lil Yachty,6icQOAFXDZKsumw3YXyusw,Gunna,2hlmm7s2ICUX0LVIhVFlZQ,Fallin' In Luv (feat. Gunna),0FRKALsvZ01GkcTPgORiwZ
Michael Jackson,3fMbdgg4jU18AjLCKBhRSm,Janet Jackson,4qwGe91Bz9K2T8jXTZ815W,Scream,46576CnmgT6xr0RaZNF2Kt
Blackbear,2cFrymmkijnjDg9SS92EPM,2 Chainz,17lzZA2AlOHwCwFALHttmp,gucci linen (feat. 2 Chainz),02DGz57a3TK3jNiibbnxaK
Blackbear,2cFrymmkijnjDg9SS92EPM,Machine Gun Kelly,6TIYQ3jFPwQSRmorSezPxX,e.z. (feat. Machine Gun Kelly),3zxIAOrkLc3QwhmtgQuQId
Blackbear,2cFrymmkijnjDg9SS92EPM,T-Pain,3aQeKQSyrW4qWr35idm0cy,down 4 u (feat. T-Pain),6QYKRk7uDj11qD6uNPoAQE
Blackbear,2cFrymmkijnjDg9SS92EPM,Rick Ross,1sBkRIssrMs1AbVkOJbc7a,glo_up (feat. Rick Ross),6er4tDaPhalutNLSt5DzXo
Blackbear,2cFrymmkijnjDg9SS92EPM,THEY.,0pghUohLPptZWBasy2wmUx,g2g ttyl (feat. THEY.),5peXF38os4UT1lsfdoKMt5
Russ,1z7b1Pr1rSlvWRzsW3HOrS,Rick Ross,1sBkRIssrMs1AbVkOJbc7a,Last Forever feat. Rick Ross and Snoop Dogg,5U1OcBfP61WcT2yTpXKx72
Russ,1z7b1Pr1rSlvWRzsW3HOrS,Snoop Dogg,7hJcb9fa4alzcOq3EaNPoG,Last Forever feat. Rick Ross and Snoop Dogg,5U1OcBfP61WcT2yTpXKx72
Bebe Rexha,64M6ah0SkkRsnPGtGiRAbb,Quavo,0VRj0yCOv2FXJNP47XQnx5,2 Souls on Fire (feat. Quavo),2dMUJy0El3BcQUy9gP9gt0
Bebe Rexha,64M6ah0SkkRsnPGtGiRAbb,Tory Lanez,2jku7tDXc6XoB6MO2hFuqg,Steady (feat. Tory Lanez),0XbAySkD2xUPUudQ1a0kGc
Bebe Rexha,64M6ah0SkkRsnPGtGiRAbb,Florida Georgia Line,3b8QkneNDz4JHKKKlLgYZg,Meant to Be (feat. Florida Georgia Line),4e4fqjx0Izh4svvTef1z7e
2 Chainz,17lzZA2AlOHwCwFALHttmp,Gucci Mane,13y7CgLHjMVRMDqxdx0Xdo,Good Drank,39pS70eeDvyCAF3t8NAlVV
2 Chainz,17lzZA2AlOHwCwFALHttmp,Quavo,0VRj0yCOv2FXJNP47XQnx5,Good Drank,39pS70eeDvyCAF3t8NAlVV
2 Chainz,17lzZA2AlOHwCwFALHttmp,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,4 AM,1nX9KhK3Fff27SnrIor2Yb
2 Chainz,17lzZA2AlOHwCwFALHttmp,Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Realize,64wR8Jdm7ikY3IbJOt5F9Z
2 Chainz,17lzZA2AlOHwCwFALHttmp,Drake,3TVXtAsR1Inumwj472S9r4,Big Amount,5tkDCf3xKRZjT5RbCb3sZB
2 Chainz,17lzZA2AlOHwCwFALHttmp,Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,It's A Vibe,6H0AwSQ20mo62jGlPGB8S6
2 Chainz,17lzZA2AlOHwCwFALHttmp,Trey Songz,2iojnBLj0qIMiKPvVhLnsH,It's A Vibe,6H0AwSQ20mo62jGlPGB8S6
2 Chainz,17lzZA2AlOHwCwFALHttmp,Jhene Aiko,5ZS223C6JyBfXasXxrRqOk,It's A Vibe,6H0AwSQ20mo62jGlPGB8S6
2 Chainz,17lzZA2AlOHwCwFALHttmp,Migos,6oMuImdp5ZcFhWP0ESe6mG,Blue Cheese,67gmXPQZL1ISSh13OJJ1Pu
2 Chainz,17lzZA2AlOHwCwFALHttmp,Pharrell Williams,2RdwBSPQiwcmiDo9kixcl8,Bailan,20hJHh3rZS3qharPd6jAKj
Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,SZA,7tYKF4w9nC0nq9CsPZTHyP,All The Stars (with SZA),3GCdLUSnKSMJhs4Tj6CV3s
Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,ScHoolboy Q,5IcR3N7QB1j6KBL8eImZ8m,X (with 2 Chainz & Saudi),4LmAnpjlhWTahvRkYR8xJa
Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,2 Chainz,17lzZA2AlOHwCwFALHttmp,X (with 2 Chainz & Saudi),4LmAnpjlhWTahvRkYR8xJa
Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,Khalid,6LuN9FCkKOj5PcnpouEgny,The Ways (with Swae Lee),5jyyPsIGM2yqkZN9R3TmvN
Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,Vince Staples,68kEuyFKyqrdQQLLsmiatm,Opps (with Yugen Blakrok),7bUcBztfGqO7cSI2gMZeCI
Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,Jorja Smith,1CoZyIx7UvdxT5c8UkMzHd,I Am,0DJBgBiYeSn6n1AXAkFVE8
Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,Anderson .Paak,3jK9MiCrA42lLAdMGUZpwa,Bloody Waters (with Anderson .Paak & James Blake),4KXwFI9pgJLpUIAc9oSL8j
Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,James Blake,53KwLdlmrlCelAZMaLVZqU,Bloody Waters (with Anderson .Paak & James Blake),4KXwFI9pgJLpUIAc9oSL8j
Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,Jay Rock,28ExwzUQsvgJooOI0X1mr3,"King's Dead (with Kendrick Lamar, Future & James Blake)",1eLSF6HfrRA0AsNmTkUlKx
Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,Future,1RyvyyTE3xzB2ZywiAwp0i,"King's Dead (with Kendrick Lamar, Future & James Blake)",1eLSF6HfrRA0AsNmTkUlKx
Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,James Blake,53KwLdlmrlCelAZMaLVZqU,"King's Dead (with Kendrick Lamar, Future & James Blake)",1eLSF6HfrRA0AsNmTkUlKx
Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,Big Shot (with Travis Scott),5cXg9IQS34FzLVdHhp7hu7
Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Pray For Me (with Kendrick Lamar),77UjLW8j5UAGAGVGhR5oUK
A$AP Rocky,13ubrt8QOOCPljQ2FL1Kca,T.I.,4OBJLual30L7gRl5UkeRcT,A$AP Forever REMIX,3oHkMCVJyOcjg5FhfLc2Rq
A$AP Rocky,13ubrt8QOOCPljQ2FL1Kca,Kid Cudi,0fA0VVWsXO9YnASrzqfmYu,A$AP Forever REMIX,3oHkMCVJyOcjg5FhfLc2Rq
A$AP Rocky,13ubrt8QOOCPljQ2FL1Kca,Kodak Black,46SHBwWsqBkxI7EeeBEQG7,CALLDROPS,1wGYcpJZ59rePkNu4zHmLu
A$AP Rocky,13ubrt8QOOCPljQ2FL1Kca,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Gunz N Butter,5N521RK66Z1FP0Oz6B4OlT
