Genre,Artist,Artist ID,Collaborator,Collaborator ID,Album,Album Type,Album ID
hip hop,Fetty Wap,6PXS4YHDkKvl1wkIl4V8DL,Mir Fontane,53VAKbI2fXRs1PwG6DVToP,Bodega Remix (feat. Fetty Wap),single,5pEXuPZfDItGkyOPZ29htT
hip hop,Fetty Wap,6PXS4YHDkKvl1wkIl4V8DL,De La Ghetto,3EiLUeyEcA6fbRPSHkG5kb,F.L.Y. (feat. Fetty Wap),single,1vCRlg0576ChhDVByOZSX5
hip hop,Fetty Wap,6PXS4YHDkKvl1wkIl4V8DL,Cheat Codes,7DMveApC7UnC2NPfPvlHSU,Feels Great (feat. Fetty Wap & CVBZ) [BKAYE Remix],single,1LrINg0k55qp2SkpFBp1Eg
hip hop,Fetty Wap,6PXS4YHDkKvl1wkIl4V8DL,Cheat Codes,7DMveApC7UnC2NPfPvlHSU,Feels Great (feat. Fetty Wap & CVBZ) [Anki Remix],single,2BNMQwbIhQhttzrPzyHBkh
hip hop,Fetty Wap,6PXS4YHDkKvl1wkIl4V8DL,Cheat Codes,7DMveApC7UnC2NPfPvlHSU,Feels Great (feat. Fetty Wap & CVBZ) [Party Pupils Remix],single,1tDXJc4yRfjgCnENYtXjSo
hip hop,Fetty Wap,6PXS4YHDkKvl1wkIl4V8DL,6ix9ine,7gZfnEnfiaHzxARJ2LeXrf,KEKE,single,5hCtxfbpoV2hUrR1nMcpeU
hip hop,Fetty Wap,6PXS4YHDkKvl1wkIl4V8DL,KDL,2Oz9WXdk6nsT64jTEn9pVu,With You,single,1ZbAuHbRSWfoXCimZ3PlRB
hip hop,The Notorious B.I.G.,5me0Irg2ANcsgc93uaYrpb,Faith Evans,5NDMothbpdpq2xHqSjrrWn,The King & I,album,3Ezv8bXs9vS908aaKdWrQ3
hip hop,The Notorious B.I.G.,5me0Irg2ANcsgc93uaYrpb,Matoma,4YXycRbyyAE0wozTk7QMEq,Party On The West Coast (feat. Snoop Dogg),single,3PK9NEwsFsE1YIzq9XFWiN
hip hop,The Notorious B.I.G.,5me0Irg2ANcsgc93uaYrpb,Faith Evans,5NDMothbpdpq2xHqSjrrWn,Take Me There (feat. Sheek Louch And Styles P),single,2CgREItPmSwiEiLlLcGOYF
hip hop,The Notorious B.I.G.,5me0Irg2ANcsgc93uaYrpb,Faith Evans,5NDMothbpdpq2xHqSjrrWn,Legacy,single,5Z6mzssV8p26HKtKcDM8I9
hip hop,The Notorious B.I.G.,5me0Irg2ANcsgc93uaYrpb,Faith Evans,5NDMothbpdpq2xHqSjrrWn,Ten Wife Commandments,single,44AnqNiwOZofdJti5O5aiY
hip hop,The Notorious B.I.G.,5me0Irg2ANcsgc93uaYrpb,Faith Evans,5NDMothbpdpq2xHqSjrrWn,NYC (feat. Jadakiss),single,7LQas0Zn8YN6QqbZoFQEgw
hip hop,The Notorious B.I.G.,5me0Irg2ANcsgc93uaYrpb,Faith Evans,5NDMothbpdpq2xHqSjrrWn,When We Party (feat. Snoop Dogg),single,2qhLUPoK8rk3cWipQsCTIn
hip hop,The Notorious B.I.G.,5me0Irg2ANcsgc93uaYrpb,Matoma,4YXycRbyyAE0wozTk7QMEq,Old Thing Back (feat. Ja Rule and Ralph Tresvant),single,3ZONT77Ky5sO3HZN9DTNL9
hip hop,Arcangel,4SsVbpTthjScTS7U2hmr1X,DJ Luian,64aJYyrXljOodnUG6jvhRD,Los Favoritos,album,0WM9c7Wi78j7jEGArDwBtM
hip hop,Arcangel,4SsVbpTthjScTS7U2hmr1X,Jon Z,5bWUlnPx9OYKsLiUJrhCA1,Falso Amor,single,2aDQ1LG8I26SIkvxIcq4Zg
hip hop,Arcangel,4SsVbpTthjScTS7U2hmr1X,Jay Menez,5RVuxgqu3esPo4LIrf4HUs,Millones,single,0NZkGI7pgZ8lJeczt7CfSB
hip hop,Arcangel,4SsVbpTthjScTS7U2hmr1X,Mark B.,0zZJhc1T0zBurhnBwQ2fcu,Todo Va a Estar Bien,single,1wfK964jQDmELpOy50fGyr
hip hop,Arcangel,4SsVbpTthjScTS7U2hmr1X,24,33WWwWs5cP0kp6ZFdnjoI7,Tu No Eres Ganga,single,5A7XEbVggNmktsvsKAdafU
hip hop,Arcangel,4SsVbpTthjScTS7U2hmr1X,Dalex,0KPX4Ucy9dk82uj4GpKesn,Puesto pal' Milln (Remix),single,3zLaa4J3ZOMzlo52FlaMMA
hip hop,Arcangel,4SsVbpTthjScTS7U2hmr1X,Bad Bunny,4q3ewBCX7sLwd24euuV69X,Original,single,1uZkljHrJwzshskgKsvkF3
hip hop,Arcangel,4SsVbpTthjScTS7U2hmr1X,Daddy Yankee,4VMYDCV2IEDYJArk749S6m,Zum Zum,single,126REka6HCyui9eyfn3i9j
hip hop,Bryson Tiller,2EMAnMvWE2eb56ToJVfCWs,Jazmine Sullivan,7gSjFKpVmDgC2MMsnN8CYq,Insecure,single,7hhWPFOdpmA1R9pUM5iUwe
hip hop,Jeremih,3KV3p5EY4AvKxOlhGHORLg,MihTy,3UrWALysNWwb24BnlAzSwm,MIH-TY,album,16rRmI5wxWWO5dnRWUKCPA
hip hop,Jeremih,3KV3p5EY4AvKxOlhGHORLg,MihTy,3UrWALysNWwb24BnlAzSwm,Goin Thru Some Thangz,single,3pUlxvGaM6KYUBZgpLwK1x
hip hop,Jeremih,3KV3p5EY4AvKxOlhGHORLg,MihTy,3UrWALysNWwb24BnlAzSwm,The Light,single,2dPMOEn0BkN8qpGVuuA3GT
hip hop,Kid Cudi,0fA0VVWsXO9YnASrzqfmYu,KIDS SEE GHOSTS,2hPgGN4uhvXAxiXQBIXOmE,KIDS SEE GHOSTS,album,6pwuKxMUkNg673KETsXPUV
hip hop,Kid Cudi,0fA0VVWsXO9YnASrzqfmYu,Crookers,3o1cwVQfiDWafhYA02k13C,Day N Nite,album,2mr2NvdOc5fDTuYPQWNtUm
hip hop,T.I.,4OBJLual30L7gRl5UkeRcT,Jeezy,4yBK75WVCQXej1p04GWqxH,ATL,album,5ltLhWMWG0yBDeMMkr4d2y
hip hop,"Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,Hodgy,4sXi6Uq6IzBaLfFi8wlb3I,Sandwitches,single,1scDXjzL5XDnu1Sp7twX8V
hip hop,Gucci Mane,13y7CgLHjMVRMDqxdx0Xdo,Don Mega,67RHRuSjSkZEqk4BOlg1mz,Birds of a Feather 2,album,3ncH3eH5iTUzU73omfc4XG
hip hop,Gucci Mane,13y7CgLHjMVRMDqxdx0Xdo,C-Note,7aJgZeWVFzRf96TinYwgsu,"Gucci Vs. C-Note, 2",album,3eqUAHUtt4u35f0LwGacem
hip hop,Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,MAX,1bqxdqvUtPWZri43cKHac8,The Other Side (with MAX & Ty Dolla $ign),single,5ouLY5b6eMIi1nOPn6Nx0e
hip hop,Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,Trey Songz,2iojnBLj0qIMiKPvVhLnsH,Shootin Shots (feat. Ty Dolla $ign & Tory Lanez),single,6Erhbwa5HmDwuzYacUpLPr
hip hop,Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,K'ron,49TRFSaTBg8gaIIh6Gg33m,No BFs (feat. Ty Dolla $ign),single,7861mTdY68bptiCJSMnZnd
hip hop,Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,Khalid,6LuN9FCkKOj5PcnpouEgny,OTW (BURNS Version),single,7KSU8xGX27hyU4VfyGAlma
hip hop,SZA,7tYKF4w9nC0nq9CsPZTHyP,Calvin Harris,7CajNmpbOovFoOoasH2HaY,The Weekend (Funk Wav Remix),single,5enEsi887wD3qGoMCK4jLr
hip hop,ScHoolboy Q,5IcR3N7QB1j6KBL8eImZ8m,Eearz,1gM6j9hjPg1Mfkq0yPNRP3,"Kill 'Em With Success (with ScHoolboy Q, 2 Chainz & Mike WiLL Made-It)",single,0ZqH82yyXnVWqYA58RVhYP
hip hop,A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,Don Q,5TM9R6dNoJSMq23yZQD6Ee,Yeah Yeah (feat. 50 Cent and Murda Beatz),single,2hiGavzPxodvstp41CauLv
hip hop,A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,DaVido,0Y3agQaa6g2r0YmHPOO9rh,Way Too Fly (feat. DaVido),single,4OK6fjZwzhrflTA5DzL6PD
hip hop,A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,Marshmello,64KEffDW9EtZ1y2vBYgq8T,FRIENDS (A Boogie Wit Da Hoodie Remix),single,48yQwHhuCrcQa299qV0qiC
hip hop,A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,Alkaline,2LIAgeQ5NZurwixfoG3CWZ,Nonchalant (feat. Alkaline),single,24INTWwHg2GemGdeozU9yq
hip hop,Yo Gotti,6Ha4aES39QiVjR0L2lwuwq,Mike WiLL Made-It,0NWbwDZY1VkRqFafuQm6wk,Gotti Made-It,album,5PrTHkGmgUVewXKOIXpCgh
hip hop,Yo Gotti,6Ha4aES39QiVjR0L2lwuwq,Moneybagg Yo,3tJoFztHeIJkJWMrx0td2f,2 Federal,album,3ppB3UcyOQ6U6CcffL3bPd
hip hop,Kevin Gates,1gPhS1zisyXr5dHTYZyiMe,Figg Panamera,6hZYWGioZNvVFoEwoufVJw,Drug Dealer Potential,album,5qCyRLx8ZXsYZQdNfarCkB
hip hop,Kevin Gates,1gPhS1zisyXr5dHTYZyiMe,Don Toliver,4Gso3d4CscCijv0lmajZWs,Diva (feat. Don Toliver) [Remix],single,12WvfgX1A4VPU0Das5lAVi
hip hop,Kevin Gates,1gPhS1zisyXr5dHTYZyiMe,BG Feava,71eV09rPfxUODuAyvMBTtH,How We Livin',single,2pGoNDMwUaKMtEyRmnpVxZ
hip hop,Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Demotus,3dWnsP1nY8YXyRNI1L7h4E,Sunshine,single,3yUu9wlBuAVIBLoGodwvxi
hip hop,Playboi Carti,699OTQXzgjhIYAHMy9RyPD,DRAM,5M0lbkGluOPXLeFjApw8r8,Crumbs (feat. Playboi Carti),single,4MDuLGhrtee6dhJmS8r0bn
hip hop,Tory Lanez,2jku7tDXc6XoB6MO2hFuqg,Ozuna,1i8SpTcr7yvPOmcqrbnVXY,Pa Mi (with Ozuna),single,0ddRkZjGcRWxyCQWkWF3UN
hip hop,Tory Lanez,2jku7tDXc6XoB6MO2hFuqg,Cashmere Cat,2LZDXcxJWgsJfKXZv9a5eG,Miss You (Remixes),single,65Vh8BvXHiJJGHDafE1sx0
hip hop,Tory Lanez,2jku7tDXc6XoB6MO2hFuqg,Cashmere Cat,2LZDXcxJWgsJfKXZv9a5eG,Miss You (with Major Lazer & Tory Lanez),single,5Q44tz5m4c6y4pG7VPjfj6
hip hop,Tory Lanez,2jku7tDXc6XoB6MO2hFuqg,Pressa,5olrQpDroHT7sjmYWMLivy,Canada Goose,single,4x2T0CZ0uxbA3Z6hL1Vq14
hip hop,Tory Lanez,2jku7tDXc6XoB6MO2hFuqg,Massari,0Jzbm3ifxDNLxxS8M4BS51,Number One,single,00Q5tHmWd9pC3XdOORlTGa
hip hop,Russ,1z7b1Pr1rSlvWRzsW3HOrS,IDK,6aiFCgyKNwF9Rv5TOxnE8E,Lil Arrogant (feat. Joey Bada$$ & Russ),single,6JlTDTIecij0nI9ScmNrjK
hip hop,T-Pain,3aQeKQSyrW4qWr35idm0cy,Benny Benassi,4Ws2otunReOa6BbwxxpCt6,Electroman,album,4Wq2jWMOKm4s5weGlwwq9y
hip hop,Lil Peep,2kCcBybjl3SAtIcwdWpUe3,Marshmello,64KEffDW9EtZ1y2vBYgq8T,Spotlight,single,2oQFjuVpdWJWfjRXIKUKCn
hip hop,Lil Peep,2kCcBybjl3SAtIcwdWpUe3,BEXEY,3PXR1cXkJk5aOekoGOtWFA,Nightslayer,single,1bSZC7FhWg3FShT0Ce95mz
hip hop,Lil Peep,2kCcBybjl3SAtIcwdWpUe3,Lil Tracy,5g63iWaMJ2UrkZMkCC8dMi,White Wine,single,31ytJD8mpNnjpZ0XhBWJf3
hip hop,Lil Peep,2kCcBybjl3SAtIcwdWpUe3,P2thegoldmask,0khvyoIrrRCIJ1PmJKfIlP,Running Out Of Time (R.O.O.T.),single,1eObEqc8UA14FJQNtsafGX
hip hop,A$AP Ferg,5dHt1vcEm9qb8fCyLcB3HL,MadeinTYO,5SyGEPymt1G2uto47tVWvZ,Ned Flanders (feat. A$AP Ferg),single,0zYvVUFRtKCQuL4kZRp8Xn
hip hop,A$AP Ferg,5dHt1vcEm9qb8fCyLcB3HL,Elle Fanning,5lBUWrTWtJewTgS394y0m9,Moon River,single,1ZJEQayvyuxEt4lEMuehsm
hip hop,A$AP Ferg,5dHt1vcEm9qb8fCyLcB3HL,Powers Pleasant,0fYw4bch7qTxBZLS3rSVMj,Pull Up (feat. Joey Bada$$ & A$AP Ferg),single,5ABjPCy74Ob7UpxBiAPxwz
hip hop,A$AP Ferg,5dHt1vcEm9qb8fCyLcB3HL,Good Gas,0mZbFsWo9tHccJsYkrIczQ,How I Feel,single,75e7IuuSFFLxbdKGTYU1md
hip hop,Lil Xan,3EXdLajEO02ziZ90P90bSW,Noah Cyrus,55fhWPvDiMpLnE4ZzNXZyW,Live or Die,single,2HwsBLoqCa1vUDwKU3km72
hip hop,Lil Xan,3EXdLajEO02ziZ90P90bSW,Diplo,5fMUXHkw8R8eOP2RNVYEZX,Color Blind (TWERL & Max Styler Remix),single,2Gc1JrxYQSXOK8jiW5gqIA
hip hop,Lil Xan,3EXdLajEO02ziZ90P90bSW,Diplo,5fMUXHkw8R8eOP2RNVYEZX,Color Blind,single,1V185X8sNGUrPGIdV9IBfX
hip hop,Lil Xan,3EXdLajEO02ziZ90P90bSW,Yo Gotti,6Ha4aES39QiVjR0L2lwuwq,Betrayed (Remix),single,6bGLqYUke9n0xDZQdpn18p
hip hop,Lil Xan,3EXdLajEO02ziZ90P90bSW,Sonny Digital,655963AgkTZeYUvCyodCIL,I Got (feat. Lil Xan and $teven Cannon),single,1SVENV18gMp9LaR7b2XXHe
hip hop,Lil Xan,3EXdLajEO02ziZ90P90bSW,Spell Jordan,3Ya4uocr7DdVtU2rVBdTRT,Water (Models) [feat. Smokeasac],single,0SOPRyt62VzegCjnY8MjjG
hip hop,PnB Rock,21WS9wngs9AqFckK7yYJPM,Lauren Sanderson,06vRrrjT3DBRkhBlXoBdYj,Written In The Stars (feat. PnB Rock),single,672j8lXLaKHNDBCFbIDIOS
hip hop,PnB Rock,21WS9wngs9AqFckK7yYJPM,PnbChizz,0qCD81Zmvt7Fy0HXdiNWii,I Got Me,single,2H3Qd0cWTozyeEbxvV3KDL
hip hop,PnB Rock,21WS9wngs9AqFckK7yYJPM,PnbChizz,0qCD81Zmvt7Fy0HXdiNWii,Private Dancer (Previously Unreleased),single,00JIIz9EstAqkaLIE3fTWI
hip hop,PnB Rock,21WS9wngs9AqFckK7yYJPM,PnbChizz,0qCD81Zmvt7Fy0HXdiNWii,They Mad,single,30p9tk59kOVbD4H0sksdu1
hip hop,PnB Rock,21WS9wngs9AqFckK7yYJPM,PnbChizz,0qCD81Zmvt7Fy0HXdiNWii,Weekend Baby,single,4Aain2yTIedCGQ89sOuEgu
hip hop,PnB Rock,21WS9wngs9AqFckK7yYJPM,Fabolous,0YWxKQj2Go9CGHCp77UOyy,Stacks Up,single,3bghTgWC5v8aZxKse4OsIf
hip hop,PnB Rock,21WS9wngs9AqFckK7yYJPM,Kir,1jYb0bxf66vnGdNun4KXhE,Gimme Ya Love,single,40tkli5Fu2WBYD98OPhgjs
hip hop,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Diplo,5fMUXHkw8R8eOP2RNVYEZX,"Welcome to the Party (with Lil Pump, Juicy J, Famous Dex, & French Montana) [Remix]",single,5BKJc8Yl5Ou7Bl4v6qacQN
hip hop,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Marshmello,64KEffDW9EtZ1y2vBYgq8T,You Can Cry (Remixes),single,58eEZTkpR4cwiHnRFHHagP
hip hop,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Young Dolph,3HiuzBlSW7pGDXlSFMhO2g,Cash (Remix),single,7vnI6hKXusyXGUVFA6YBgt
hip hop,Ludacris,3ipn9JLAPI5GUEo4y4jcoi,Disturbing Tha Peace,3FsQX7FsrZAzTU9ah45P7O,Ludacris Presents...Disturbing Tha Peace,album,57AbXDTvGGw2GDC6rrsH2m
hip hop,Ski Mask The Slump God,2rhFzFmezpnW82MNqEKVry,CHXPO,7LpXmKNM21ez0VOsUFwOen,Chemicals,single,0dx4FzyCHUjGRbz5sKm2Ik
hip hop,Ski Mask The Slump God,2rhFzFmezpnW82MNqEKVry,Higher Brothers,07ZhipyrvoyNoJejeyM0PQ,Flo Rida,single,6dvrQC6eAd0ALu8DE14Xzp
hip hop,Ski Mask The Slump God,2rhFzFmezpnW82MNqEKVry,Keith Ape,6f9bmfkqiYbhCtdAZsv7KI,Achoo,single,48MjZuyxx5Z1RB7NnOsQEM
hip hop,Ski Mask The Slump God,2rhFzFmezpnW82MNqEKVry,Ronny J,3TKCdsX8yNNoiC1gesn6or,Thriller (Forever) [feat. Ski Mask The Slump God],single,6Wq0FWEuqamnK8JkEF07QL
hip hop,YG,0A0FS04o6zMoto8OKPsDwY,Nipsey Hussle,0EeQBlQJFiAfJeVN2vT9s0,Nippes Hussle & YG,album,5lj96ySx4mN7RKS1zlkXLI
hip hop,YG,0A0FS04o6zMoto8OKPsDwY,Nipsey Hussle,0EeQBlQJFiAfJeVN2vT9s0,Last Time That I Checc'd (feat. YG),single,3CtKj1296lvQwdTKjUqbvy
hip hop,YG,0A0FS04o6zMoto8OKPsDwY,Meek Mill,20sxb77xiYeusSH8cVdatc,"That's My N**** (with Meek Mill, YG & Snoop Dogg) [From Bright: The Album]",single,3wDMK9yGHVUEweHksZmGTU
hip hop,Chief Keef,15iVAtD3s3FsQR4w1v6M0P,Gucci Mane,13y7CgLHjMVRMDqxdx0Xdo,Big Gucci Sosa,album,2VrFVrqD13BxyPXyCXNyVB
hip hop,Machine Gun Kelly,6TIYQ3jFPwQSRmorSezPxX,X Ambassadors,3NPpFNZtSTHheNBaWC82rB,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha) [From Bright: The Album]",single,3U1X1wd3lX7EteWYhS2hpT
hip hop,Rich The Kid,1pPmIToKXyGdsCF6LmqLmI,Rvssian,1fctva4kpRbg2k3v7kwRuS,Pablo (with Sfera Ebbasta & Rich The Kid feat. Moneybagg Yo & Lil Baby) [Remix],single,6ALeiQaJvC4eEejnhIqvjI
hip hop,Rich The Kid,1pPmIToKXyGdsCF6LmqLmI,Juan Magn,1ackd5XprZEkH3McKbQD51,Echa Pa Aca,single,0pSoTEjs0sMEUoyhUijJtL
hip hop,Rich The Kid,1pPmIToKXyGdsCF6LmqLmI,Ufo361,5pVRwX5ZQR7hfJ18w8ZYkl,Plug Walk (feat. Ufo361) [Ufo361 Remix],single,0K8Sws5s2UwX84hHcM5Apf
hip hop,Rich The Kid,1pPmIToKXyGdsCF6LmqLmI,Mabel,1MIVXf74SZHmTIp4V4paH4,Plug Walk (with Mabel) [Mabel Remix],single,1CV8lzOtKUjZ1sb6Ydb7hG
hip hop,Rich The Kid,1pPmIToKXyGdsCF6LmqLmI,Bhad Bhabie,7DuTB6wdzqFJGFLSH17k8e,"Hi Bich (Remix) [feat. YBN Nahmir, Rich The Kid and Asian Doll]",single,2SiJ7pTCItRaK4YwAvT42v
hip hop,Rich The Kid,1pPmIToKXyGdsCF6LmqLmI,Captain Cuts,0rlKkLkpsCnJbZethGBfAk,Cocaina,single,4IZGRiuEUwmhdltlbYPvHP
hip hop,Famous Dex,0WOxhx4hikIsyF3CRPLC8W,Ghetty,7zsHNFYZD7RDGJ2dp6GpZA,Jugg & Finesse,album,2kEve25pBth9wi3u7TfwQx
hip hop,Famous Dex,0WOxhx4hikIsyF3CRPLC8W,Drax Project,6S0IvKlvPMX1RtAYtVpUV8,LIGHT (feat. Drax Project),single,2avbVHxM6kxlhtGdWsb6G9
hip hop,Famous Dex,0WOxhx4hikIsyF3CRPLC8W,Jose Guapo,5AQVXVBupwWBMUC1A2JOkk,Why You Mad,single,6SUMnbIrwYIQKFOnXQjTZ1
hip hop,Famous Dex,0WOxhx4hikIsyF3CRPLC8W,YoungBoy Never Broke Again,7wlFDEWiM5OoIAt8RSli8b,In The Bank (feat. YoungBoy Never Broke Again),single,2OSTz8tfjmHiRQnCnQfx79
hip hop,Famous Dex,0WOxhx4hikIsyF3CRPLC8W,A$AP Rocky,13ubrt8QOOCPljQ2FL1Kca,Pick It Up (feat. A$AP Rocky),single,4NaE34wj8KRWoxRmgbr915
hip hop,Famous Dex,0WOxhx4hikIsyF3CRPLC8W,Sierra Kidd,0U7ti3mwGrBNlKNE4YlbfT,Set A Trend,single,0fMdOzKCsGGXskbfWdmyC2
hip hop,6LACK,4IVAbR2w4JJNJDDRFP3E83,Normani,2cWZOOzeOm4WmBJRnD5R7I,Waves (feat. 6LACK),single,0vwWltI5IYadfWBU1A1gou
hip hop,6LACK,4IVAbR2w4JJNJDDRFP3E83,Nao,7aFTOGFDEqDtJUCziLVsVC,If You Ever (feat. 6LACK),single,11x0TSumiq19cSha9WoHz1
hip hop,6LACK,4IVAbR2w4JJNJDDRFP3E83,Timbaland,5Y5TRrQiqgUO4S36tzjIRZ,Grab The Wheel,single,63y2Fh7kkrctq5ni6QSA69
hip hop,6LACK,4IVAbR2w4JJNJDDRFP3E83,Sabrina Claudio,30DhU7BDmF4PH0JVhu8ZRg,Belong To You (feat. 6LACK) [Remix [Bonus Track]],single,600IN6kN8g8YODugNh9k25
hip hop,6LACK,4IVAbR2w4JJNJDDRFP3E83,Jhene Aiko,5ZS223C6JyBfXasXxrRqOk,First Fuck,single,6Fq2zZBisHn3e2I7VHzVuf
hip hop,Smokepurpp,21dooacK2WGBB5amYvKyfM,Murda Beatz,3CbYyyd8wH3RT6t0jwpdzC,Bless Yo Trap,album,4TkHHAIfecWUcXszJK9tYZ
hip hop,Smokepurpp,21dooacK2WGBB5amYvKyfM,Andrew Luce,0z7eJBsoFLyZomJS8vQo8R,AH AH,single,4Mrz3tK93DPM4hRYu5nZtV
hip hop,Smokepurpp,21dooacK2WGBB5amYvKyfM,Murda Beatz,3CbYyyd8wH3RT6t0jwpdzC,Do Not Disturb,single,0Aq6pHHU4vjC4IC7doQgQ8
hip hop,Smokepurpp,21dooacK2WGBB5amYvKyfM,Murda Beatz,3CbYyyd8wH3RT6t0jwpdzC,123 (with Murda Beatz),single,3GhvNx0WI9Tkm4pYPcqHWf
hip hop,Joey Bada$$,2P5sC9cVZDToPxyomzF1UH,MAX,1bqxdqvUtPWZri43cKHac8,Still New York,single,5qrS7Q1Ti2tJxxmi6fMmXa
hip hop,Joey Bada$$,2P5sC9cVZDToPxyomzF1UH,Powers Pleasant,0fYw4bch7qTxBZLS3rSVMj,"Pull Up (feat. Joey Bada$$, Meechy Darko, Zombie Juice & The Underachievers) [Beastcoast Remix]",single,6mZcQGqiuvd09tHe67zbkn
hip hop,Joey Bada$$,2P5sC9cVZDToPxyomzF1UH,Kasai,4kn9HNC5JHp0IgHH9hRML8,Pretty Boys,single,799tlZK0df5CVzxqRAyzvB
hip hop,Joey Bada$$,2P5sC9cVZDToPxyomzF1UH,Smoke Dza,3kf0gOpxWtkyeMNJVDQPtd,The Mood,single,3qwItEH7atPC3t7FF0KdWV
hip hop,Joey Bada$$,2P5sC9cVZDToPxyomzF1UH,Rejjie Snow,3lLHpTOJ11tWiUNGYN14gt,PURPLE TUESDAY (feat. Joey Bada$$ & Jesse Boykins III),single,24xYOO90rFLYg3mCE4FuBd
hip hop,$uicideBoy$,1VPmR4DJC1PlOtd0IADAO0,Black Smurf,7m4WZFIk3VdMXoDAwxddDZ,Black $uicide Side B: $uicide Hustle,album,72ccpJhTU3NXXLR8Hm0muw
hip hop,Pusha T,0ONHkAv9pCAFxb0zJwDNTy,Valee,4hRL2QmahOYxXNmNKtG1AI,Miami (feat. Pusha T),single,59oepjJR54xdxB4usb0Beu
hip hop,NAV,7rkW85dBwwrJtlHRDkJDAC,Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,Perfect Timing,album,7L9if9x4z9GgtiSbTpMWQs
hip hop,NAV,7rkW85dBwwrJtlHRDkJDAC,Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,Call Me,single,5mjSx6tdrXd47lNLP4TBGq
hip hop,NAV,7rkW85dBwwrJtlHRDkJDAC,Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,Perfect Timing (Intro),single,2IRjT8MhChDlsXCIJCZiTD
hip hop,Tee Grizzley,6AUl0ykLLpvTktob97x9hO,Lil Durk,3hcs9uc56yIGFCSy9leWe7,Bloodas,album,19YlQK3Zr5gZgEZXrmgayO
hip hop,Tee Grizzley,6AUl0ykLLpvTktob97x9hO,YNW Melly,1cNDP5yjU5vjeR8qMf4grg,Freddy Krueger (feat. Tee Grizzley),single,1RyJuFvHB1mIKGjynj533c
hip hop,Tee Grizzley,6AUl0ykLLpvTktob97x9hO,Moneybagg Yo,3tJoFztHeIJkJWMrx0td2f,Don't Even Trip (feat. Moneybagg Yo),single,1KBjTet6qw7fA62tB1RDvd
hip hop,Tee Grizzley,6AUl0ykLLpvTktob97x9hO,Meek Mill,20sxb77xiYeusSH8cVdatc,First Day Out (feat. Meek Mill) [Remix],single,2taauCxYJig0faG7t2l9mM
hip hop,Tee Grizzley,6AUl0ykLLpvTktob97x9hO,Nook,72LdfuO5TK2COZL8QoA5NR,Dreadz n Bread (Remix),single,1yPuxKaXK0WNESlo7wtz1P
hip hop,Tee Grizzley,6AUl0ykLLpvTktob97x9hO,Quality Control,6i392l38cR3uBPF0DbNs7S,We The Ones,single,23hAIIe6VMTrfa1t4eaDDa
hip hop,Tee Grizzley,6AUl0ykLLpvTktob97x9hO,Lil Durk,3hcs9uc56yIGFCSy9leWe7,WhatYo City Like,single,57o8jL6WHFScUJSgMJuWUO
hip hop,Tee Grizzley,6AUl0ykLLpvTktob97x9hO,LouGotCash,1Sz0VZ2PxcZPD2qRIX9GSK,Get The Money,single,1dVQxQ64oNUeDrllXbOsf1
hip hop,Tee Grizzley,6AUl0ykLLpvTktob97x9hO,Meek Mill,20sxb77xiYeusSH8cVdatc,Beef (feat. Meek Mill),single,5CxdSvNWcUl3SN4DfFh1yR
hip hop,Lil Dicky,1tqhsYv8yBBdwANFNzHtcr,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,Freaky Friday (feat. Chris Brown),single,1XbNDGybI1iPfeQNJEeUdn
hip hop,Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,Big Sean,0c173mlxpT3dSFRgMO8XPh,Pull Up N Wreck (With Metro Boomin),single,5sAMmOXr23KOxs2wwNp6xN
hip hop,Rich Brian,2IDLDx25HU1nQMKde4n61a,88rising,1AhjOkOLkbHUfcHDSErXQs,History,single,2gMTn5mfNXLD9WK9oVZkRV
hip hop,Rich Brian,2IDLDx25HU1nQMKde4n61a,Kris Wu,2lbUjuMzHkT4qIECvk2f3L,18,single,0cE9T2M37FIqdvV0Ig8nkB
hip hop,Rich Brian,2IDLDx25HU1nQMKde4n61a,Keith Ape,6f9bmfkqiYbhCtdAZsv7KI,Gospel,single,79M1nv9rYaZvyt1GmyDAEa
hip hop,Young Dolph,3HiuzBlSW7pGDXlSFMhO2g,Berner,2lrtGWxNXWjd0JzDLKXubI,Tracking Numbers,album,0PIe3RuCIe6MKqQMhi7L7R
