Artist,Genre,Artist_uri,Artist_id,Followers
Norah Jones,jazz,spotify:artist:2Kx7MNY7cI1ENniW7vT30N,2Kx7MNY7cI1ENniW7vT30N,1668397
Louis Armstrong,jazz,spotify:artist:19eLuQmk9aCobbVDHc6eek,19eLuQmk9aCobbVDHc6eek,1589432
Miles Davis,jazz,spotify:artist:0kbYTNQb4Pb1rPbbaF0pT4,0kbYTNQb4Pb1rPbbaF0pT4,1427410
Ray Charles,jazz,spotify:artist:1eYhYunlNJlDoQhtYBvPsi,1eYhYunlNJlDoQhtYBvPsi,1275839
Nina Simone,jazz,spotify:artist:7G1GBhoKtEPnP86X2PvEYO,7G1GBhoKtEPnP86X2PvEYO,1209102
Ella Fitzgerald,jazz,spotify:artist:5V0MlUE1Bft0mbLlND7FJz,5V0MlUE1Bft0mbLlND7FJz,1196715
Billie Holiday,jazz,spotify:artist:1YzCsTRb22dQkh9lghPIrp,1YzCsTRb22dQkh9lghPIrp,930289
Nat King Cole,jazz,spotify:artist:7v4imS0moSyGdXyLgVTIV7,7v4imS0moSyGdXyLgVTIV7,877297
John Coltrane,jazz,spotify:artist:2hGh5VOeeqimQFxqXvfCUf,2hGh5VOeeqimQFxqXvfCUf,835969
Etta James,jazz,spotify:artist:0iOVhN3tnSvgDbcg25JoJb,0iOVhN3tnSvgDbcg25JoJb,762823
Dean Martin,jazz,spotify:artist:49e4v89VmlDcFCMyDv9wQ9,49e4v89VmlDcFCMyDv9wQ9,548469
Diana Krall,jazz,spotify:artist:5z1VAFwT35EVvCp1XlZZuL,5z1VAFwT35EVvCp1XlZZuL,530345
Duke Ellington,jazz,spotify:artist:4F7Q5NV6h5TSwCainz8S5A,4F7Q5NV6h5TSwCainz8S5A,451042
Chet Baker,jazz,spotify:artist:3rxeQlsv0Sc2nyYaZ5W71T,3rxeQlsv0Sc2nyYaZ5W71T,383872
Tony Bennett,jazz,spotify:artist:2lolQgalUvZDfp5vvVtTYV,2lolQgalUvZDfp5vvVtTYV,369401
Roberta Flack,jazz,spotify:artist:0W498bDDNlJIrYMKXdpLHA,0W498bDDNlJIrYMKXdpLHA,333665
Melody Gardot,jazz,spotify:artist:2P1puQXmG48EVLBrHbum1J,2P1puQXmG48EVLBrHbum1J,320306
Jamie Cullum,jazz,spotify:artist:3XxxEq6BREC57nCWXbQZ7o,3XxxEq6BREC57nCWXbQZ7o,309154
Herbie Hancock,jazz,spotify:artist:2ZvrvbQNrHKwjT7qfGFFUW,2ZvrvbQNrHKwjT7qfGFFUW,305741
Thelonious Monk,jazz,spotify:artist:4PDpGtF16XpqvXxsrFwQnN,4PDpGtF16XpqvXxsrFwQnN,302122
Sarah Vaughan,jazz,spotify:artist:1bgyxtWjZwA5PQlDsvs9b8,1bgyxtWjZwA5PQlDsvs9b8,292588
Gregory Porter,jazz,spotify:artist:06nevPmNVfWUXyZkccahL8,06nevPmNVfWUXyZkccahL8,290826
Charlie Parker,jazz,spotify:artist:4Ww5mwS7BWYjoZTUIrMHfC,4Ww5mwS7BWYjoZTUIrMHfC,285022
Bill Evans,jazz,spotify:artist:4jXfFzeP66Zy67HM2mvIIF,4jXfFzeP66Zy67HM2mvIIF,259292
Dizzy Gillespie,jazz,spotify:artist:5RzjqfPS0Bu4bUMkyNNDpn,5RzjqfPS0Bu4bUMkyNNDpn,230842
The Platters,jazz,spotify:artist:6KWcxMWVNVIYbdOQyJtsSy,6KWcxMWVNVIYbdOQyJtsSy,223046
Natalie Cole,jazz,spotify:artist:5tTsrGPwQRWUsHR2Xf7Ke9,5tTsrGPwQRWUsHR2Xf7Ke9,221408
Donny Hathaway,jazz,spotify:artist:0HU0U9kdXEHZVxUNbuQe8S,0HU0U9kdXEHZVxUNbuQe8S,214011
Joo Gilberto,jazz,spotify:artist:77ZUbcdoU5KCPHNUl8bgQy,77ZUbcdoU5KCPHNUl8bgQy,211145
Madeleine Peyroux,jazz,spotify:artist:7nXyULtoL8k7wP9l6kg8Ef,7nXyULtoL8k7wP9l6kg8Ef,208895
Glenn Miller,jazz,spotify:artist:2aAHdB5HweT3mFcRzm0swc,2aAHdB5HweT3mFcRzm0swc,206829
Esperanza Spalding,jazz,spotify:artist:5bepW5vcdRzheNc0F8lHJ5,5bepW5vcdRzheNc0F8lHJ5,199947
Sammy Davis Jr.,jazz,spotify:artist:1NAWG3AngjBXyKbmPaz92D,1NAWG3AngjBXyKbmPaz92D,197934
Dinah Washington,jazz,spotify:artist:32LHRiof0sa4taYew9i3Fa,32LHRiof0sa4taYew9i3Fa,187768
"Harry Connick, Jr.",jazz,spotify:artist:6u17YlWtW4oqFF5Hn9UU79,6u17YlWtW4oqFF5Hn9UU79,186156
Pink Martini,jazz,spotify:artist:6KyUat70qaniuiZq63HzFZ,6KyUat70qaniuiZq63HzFZ,185777
Count Basie,jazz,spotify:artist:2jFZlvIea42ZvcCw4OeEdA,2jFZlvIea42ZvcCw4OeEdA,184032
Stan Getz,jazz,spotify:artist:0FMucZsEnCxs5pqBjHjIc8,0FMucZsEnCxs5pqBjHjIc8,176468
Benny Goodman,jazz,spotify:artist:1pBuKaLHJlIlqYxQQaflve,1pBuKaLHJlIlqYxQQaflve,170845
Bobby Darin,jazz,spotify:artist:0EodhzA6yW1bIdD5B4tcmJ,0EodhzA6yW1bIdD5B4tcmJ,169629
Peggy Lee,jazz,spotify:artist:602DnpaSXJB4b9DZrvxbDc,602DnpaSXJB4b9DZrvxbDc,167053
Al Jarreau,jazz,spotify:artist:3YR92OLKlvkK5oKNekSqXe,3YR92OLKlvkK5oKNekSqXe,158766
Andy Williams,jazz,spotify:artist:4sj6D0zlMOl25nprDJBiU9,4sj6D0zlMOl25nprDJBiU9,156030
Sonny Rollins,jazz,spotify:artist:1VEzN9lxvG6KPR3QQGsebR,1VEzN9lxvG6KPR3QQGsebR,152501
Sharon Jones & The Dap-Kings,jazz,spotify:artist:6LufpoVlIYKQCu9Gjpk8B7,6LufpoVlIYKQCu9Gjpk8B7,148194
Doris Day,jazz,spotify:artist:3ESG6pj6a0LvUKklENalT6,3ESG6pj6a0LvUKklENalT6,140580
Keith Jarrett,jazz,spotify:artist:0F3Aew9DSd6fb6192K1K0Y,0F3Aew9DSd6fb6192K1K0Y,134150
Perry Como,jazz,spotify:artist:5v8jlSmAQfrkTjAlpUfWtu,5v8jlSmAQfrkTjAlpUfWtu,133310
Johnny Mathis,jazz,spotify:artist:21LGsW7bziR4Ledx7WZ1Wf,21LGsW7bziR4Ledx7WZ1Wf,120933
Stacey Kent,jazz,spotify:artist:03EYBMnqSchCMp5D9qmFXi,03EYBMnqSchCMp5D9qmFXi,119772
Wynton Marsalis,jazz,spotify:artist:375zxMmh2cSgUzFFnva0O7,375zxMmh2cSgUzFFnva0O7,115635
Solomon Burke,jazz,spotify:artist:4nts0oxMT67lVUoi5Kjxrb,4nts0oxMT67lVUoi5Kjxrb,104736
Julie London,jazz,spotify:artist:3qUMmh5biaB5hqpF4LqS3m,3qUMmh5biaB5hqpF4LqS3m,101967
Oscar Peterson,jazz,spotify:artist:6zkX5fhrSD4tdVOmimR9wB,6zkX5fhrSD4tdVOmimR9wB,94182
Cannonball Adderley,jazz,spotify:artist:5v74mT11KGJqadf9sLw4dA,5v74mT11KGJqadf9sLw4dA,90798
Dexter Gordon,jazz,spotify:artist:3NUsiT2JSyaWAnWaXxDzhQ,3NUsiT2JSyaWAnWaXxDzhQ,90570
Astrud Gilberto,jazz,spotify:artist:5rX2c1zow6hCph8PnnU3kF,5rX2c1zow6hCph8PnnU3kF,88283
Brad Mehldau,jazz,spotify:artist:2vI9KFm0fwSfPrpEgOeIbq,2vI9KFm0fwSfPrpEgOeIbq,87496
Wayne Shorter,jazz,spotify:artist:0ZqhrTXYPA9DZR527ZnFdO,0ZqhrTXYPA9DZR527ZnFdO,87098
Judy Garland,jazz,spotify:artist:0hItVPjwJLVZrFqOyIsxPf,0hItVPjwJLVZrFqOyIsxPf,86572
The Ink Spots,jazz,spotify:artist:5bOsFzuJ6QZMr86ezC4oXY,5bOsFzuJ6QZMr86ezC4oXY,81612
Leslie Odom Jr.,jazz,spotify:artist:3cR4rhS2hBWqI7rJEBacvN,3cR4rhS2hBWqI7rJEBacvN,81512
Louis Prima,jazz,spotify:artist:52lBOxCxbJg0ttXEW9CQpW,52lBOxCxbJg0ttXEW9CQpW,74618
The Andrews Sisters,jazz,spotify:artist:2NCGI6dLTxLdI9XHdv7QfM,2NCGI6dLTxLdI9XHdv7QfM,74085
Bill Evans Trio,jazz,spotify:artist:3VEG6gxFIMfl4Cdog26avS,3VEG6gxFIMfl4Cdog26avS,72869
Henry Mancini,jazz,spotify:artist:2EExdpjU4SK3xnJHO5paJf,2EExdpjU4SK3xnJHO5paJf,70711
Art Tatum,jazz,spotify:artist:3DtSOCXYU6o4EV0K1NgIKq,3DtSOCXYU6o4EV0K1NgIKq,70649
Nancy Wilson,jazz,spotify:artist:2JfVCMa3FlvQRlLT5uH9zb,2JfVCMa3FlvQRlLT5uH9zb,70309
Mel Torm,jazz,spotify:artist:4X8QFzZ1HqwPfwDfyjtwXC,4X8QFzZ1HqwPfwDfyjtwXC,65551
Oscar Peterson Trio,jazz,spotify:artist:0ldU0QJm31y0d6f57R1G2A,0ldU0QJm31y0d6f57R1G2A,64673
Coleman Hawkins,jazz,spotify:artist:0JM134st8VY7Ld9T2wQiH0,0JM134st8VY7Ld9T2wQiH0,63905
Esbjrn Svensson Trio,jazz,spotify:artist:3HJzLaMbS0jMabxS3wttGk,3HJzLaMbS0jMabxS3wttGk,62088
Nat King Cole Trio,jazz,spotify:artist:3OpnoUqoRIHWbsFs4Nw0NQ,3OpnoUqoRIHWbsFs4Nw0NQ,59030
Eartha Kitt,jazz,spotify:artist:1AwO9pWEBSBoWdEZu28XDC,1AwO9pWEBSBoWdEZu28XDC,58502
Rosemary Clooney,jazz,spotify:artist:0NkyXWGxE3WTFixDSJ39PK,0NkyXWGxE3WTFixDSJ39PK,58071
Michael Franks,jazz,spotify:artist:0AVE7rDx4X9w0pW1XlN1om,0AVE7rDx4X9w0pW1XlN1om,56150
Lee Morgan,jazz,spotify:artist:38C3okxv3fyyOIQUVPCdGX,38C3okxv3fyyOIQUVPCdGX,54407
Horace Silver,jazz,spotify:artist:5ZATfKurLqflrBhv2FLht5,5ZATfKurLqflrBhv2FLht5,47479
Paul Desmond,jazz,spotify:artist:68l2i6GeNtwQlhKS59u5bu,68l2i6GeNtwQlhKS59u5bu,47432
Blossom Dearie,jazz,spotify:artist:5bWApG9Vdshhd1J50UnNf6,5bWApG9Vdshhd1J50UnNf6,45531
Gerry Mulligan,jazz,spotify:artist:6l40OFJhuTbHQ9V12evc9K,6l40OFJhuTbHQ9V12evc9K,40125
Anita O'Day,jazz,spotify:artist:5QGnprJtpZmk3OiDqspPlB,5QGnprJtpZmk3OiDqspPlB,38949
Ben Webster,jazz,spotify:artist:34W7ZCX0LZeJd8q6boKGOk,34W7ZCX0LZeJd8q6boKGOk,38903
Ccile McLorin Salvant,jazz,spotify:artist:6PkSULcbxFKkxdgrmPGAvn,6PkSULcbxFKkxdgrmPGAvn,37584
The Manhattan Transfer,jazz,spotify:artist:2dogRElUKV20C2khRHqjRc,2dogRElUKV20C2khRHqjRc,31084
Emilie-Claire Barlow,jazz,spotify:artist:4doI7TR51c6DTaveTwpIkg,4doI7TR51c6DTaveTwpIkg,28387
Vic Damone,jazz,spotify:artist:4seoDLqmOLUf59y72WJP7g,4seoDLqmOLUf59y72WJP7g,26844
Johnny Hartman,jazz,spotify:artist:7qVvIFc9DktkAc0HKzRhNo,7qVvIFc9DktkAc0HKzRhNo,26715
Nils Landgren,jazz,spotify:artist:6B3ZWSop1mrJd71rwFozVP,6B3ZWSop1mrJd71rwFozVP,22061
Jerry Vale,jazz,spotify:artist:5MaJrqhwysKwbvDePyAS6l,5MaJrqhwysKwbvDePyAS6l,21340
Steve Tyrell,jazz,spotify:artist:2UPnuV7os71xTZTyyEgj1B,2UPnuV7os71xTZTyyEgj1B,20982
Kay Starr,jazz,spotify:artist:7rpf45DdbpweG51Acze45i,7rpf45DdbpweG51Acze45i,16846
Red Garland,jazz,spotify:artist:35iymrFS4VnsKn35ebHKX9,35iymrFS4VnsKn35ebHKX9,15808
Gene Ammons,jazz,spotify:artist:338mC0yGyX0C9of8QMJ5hK,338mC0yGyX0C9of8QMJ5hK,14638
Scott Hamilton,jazz,spotify:artist:7sBx432MZn1MzHeYHAA5qr,7sBx432MZn1MzHeYHAA5qr,14544
Teddy Wilson,jazz,spotify:artist:0tg5uVI4VjzZOFzBryJZii,0tg5uVI4VjzZOFzBryJZii,13343
Zoot Sims,jazz,spotify:artist:1pwr5rTWLVfqhvHfB7Reap,1pwr5rTWLVfqhvHfB7Reap,10779
Susannah McCorkle,jazz,spotify:artist:0YmFjtGsr6KUo2XJOR9RSu,0YmFjtGsr6KUo2XJOR9RSu,8885
Enrico Pieranunzi,jazz,spotify:artist:5vACdMa2kY7jHnlJwqYRKP,5vACdMa2kY7jHnlJwqYRKP,8758
Dena DeRose,jazz,spotify:artist:2Ror5pi9KTS40JRNzcWxj3,2Ror5pi9KTS40JRNzcWxj3,2558
Drake,hip hop,spotify:artist:3TVXtAsR1Inumwj472S9r4,3TVXtAsR1Inumwj472S9r4,29459035
Eminem,hip hop,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,7dGJo4pcD2V6oG8kP0tJRR,22047576
Kendrick Lamar,hip hop,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,2YZyLoL8N0Wb9xBt1NhZWg,11280465
Daddy Yankee,hip hop,spotify:artist:4VMYDCV2IEDYJArk749S6m,4VMYDCV2IEDYJArk749S6m,9523829
Nicky Jam,hip hop,spotify:artist:1SupJlEpv7RS2tPNRaHViT,1SupJlEpv7RS2tPNRaHViT,8185770
Wiz Khalifa,hip hop,spotify:artist:137W8MRPWKqSmrBGDBFSop,137W8MRPWKqSmrBGDBFSop,7522377
Future,hip hop,spotify:artist:1RyvyyTE3xzB2ZywiAwp0i,1RyvyyTE3xzB2ZywiAwp0i,7370438
Lil Wayne,hip hop,spotify:artist:55Aa2cqylxrFIXC767Z865,55Aa2cqylxrFIXC767Z865,6878403
J. Cole,hip hop,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,6l3HvQ5sa6mXTsMTB19rO5,6762883
Big Sean,hip hop,spotify:artist:0c173mlxpT3dSFRgMO8XPh,0c173mlxpT3dSFRgMO8XPh,5298380
21 Savage,hip hop,spotify:artist:1URnnhqYAYcrqrcwql10ft,1URnnhqYAYcrqrcwql10ft,5143708
Farruko,hip hop,spotify:artist:329e4yvIujISKGKz1BZZbO,329e4yvIujISKGKz1BZZbO,4698207
50 Cent,hip hop,spotify:artist:3q7HBObVc0L8jNeTe5Gofh,3q7HBObVc0L8jNeTe5Gofh,4669572
A$AP Rocky,hip hop,spotify:artist:13ubrt8QOOCPljQ2FL1Kca,13ubrt8QOOCPljQ2FL1Kca,4643923
Lil Yachty,hip hop,spotify:artist:6icQOAFXDZKsumw3YXyusw,6icQOAFXDZKsumw3YXyusw,4333519
JAY Z,hip hop,spotify:artist:3nFkdlSjzX9mRTtwJOzDYB,3nFkdlSjzX9mRTtwJOzDYB,4279217
Rae Sremmurd,hip hop,spotify:artist:7iZtZyCzp3LItcw1wtPI3D,7iZtZyCzp3LItcw1wtPI3D,4197355
Tyga,hip hop,spotify:artist:5LHRHt1k9lMyONurDHEdrp,5LHRHt1k9lMyONurDHEdrp,4118624
Childish Gambino,hip hop,spotify:artist:73sIBHcqh3Z3NyqHKZ7FOL,73sIBHcqh3Z3NyqHKZ7FOL,4075421
Snoop Dogg,hip hop,spotify:artist:7hJcb9fa4alzcOq3EaNPoG,7hJcb9fa4alzcOq3EaNPoG,3908072
Frank Ocean,hip hop,spotify:artist:2h93pZq0e7k5yf4dywlkpM,2h93pZq0e7k5yf4dywlkpM,3858917
2 Chainz,hip hop,spotify:artist:17lzZA2AlOHwCwFALHttmp,17lzZA2AlOHwCwFALHttmp,3696988
Chance the Rapper,hip hop,spotify:artist:1anyVhU62p31KFi8MEzkbf,1anyVhU62p31KFi8MEzkbf,3671526
Gorillaz,hip hop,spotify:artist:3AA28KZvwAUcZuOKwyblJQ,3AA28KZvwAUcZuOKwyblJQ,3637117
G-Eazy,hip hop,spotify:artist:02kJSzxNuaWGqwubyUba0Z,02kJSzxNuaWGqwubyUba0Z,3551790
Young Thug,hip hop,spotify:artist:50co4Is1HCEo8bhOyUWKpn,50co4Is1HCEo8bhOyUWKpn,3499296
DJ Khaled,hip hop,spotify:artist:0QHgL1lAIqAw0HtD7YldmP,0QHgL1lAIqAw0HtD7YldmP,3256716
Fetty Wap,hip hop,spotify:artist:6PXS4YHDkKvl1wkIl4V8DL,6PXS4YHDkKvl1wkIl4V8DL,3225607
The Notorious B.I.G.,hip hop,spotify:artist:5me0Irg2ANcsgc93uaYrpb,5me0Irg2ANcsgc93uaYrpb,3224049
Arcangel,hip hop,spotify:artist:4SsVbpTthjScTS7U2hmr1X,4SsVbpTthjScTS7U2hmr1X,3162168
Logic,hip hop,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,4xRYI6VqpkE3UwrDrAZL8L,3098430
Bryson Tiller,hip hop,spotify:artist:2EMAnMvWE2eb56ToJVfCWs,2EMAnMvWE2eb56ToJVfCWs,3032194
Jeremih,hip hop,spotify:artist:3KV3p5EY4AvKxOlhGHORLg,3KV3p5EY4AvKxOlhGHORLg,2863913
Mac Miller,hip hop,spotify:artist:4LLpKhyESsyAXpc4laK94U,4LLpKhyESsyAXpc4laK94U,2792068
Kid Cudi,hip hop,spotify:artist:0fA0VVWsXO9YnASrzqfmYu,0fA0VVWsXO9YnASrzqfmYu,2737828
T.I.,hip hop,spotify:artist:4OBJLual30L7gRl5UkeRcT,4OBJLual30L7gRl5UkeRcT,2595823
Rick Ross,hip hop,spotify:artist:1sBkRIssrMs1AbVkOJbc7a,1sBkRIssrMs1AbVkOJbc7a,2561650
Meek Mill,hip hop,spotify:artist:20sxb77xiYeusSH8cVdatc,20sxb77xiYeusSH8cVdatc,2417943
"Tyler, The Creator",hip hop,spotify:artist:4V8LLVI7PbaPR0K2TGSxFF,4V8LLVI7PbaPR0K2TGSxFF,2333481
Gucci Mane,hip hop,spotify:artist:13y7CgLHjMVRMDqxdx0Xdo,13y7CgLHjMVRMDqxdx0Xdo,2297899
Ty Dolla $ign,hip hop,spotify:artist:7c0XG5cIJTrrAgEC3ULPiq,7c0XG5cIJTrrAgEC3ULPiq,2221377
French Montana,hip hop,spotify:artist:6vXTefBL93Dj5IqAWq6OTv,6vXTefBL93Dj5IqAWq6OTv,2191789
SZA,hip hop,spotify:artist:7tYKF4w9nC0nq9CsPZTHyP,7tYKF4w9nC0nq9CsPZTHyP,2159856
ScHoolboy Q,hip hop,spotify:artist:5IcR3N7QB1j6KBL8eImZ8m,5IcR3N7QB1j6KBL8eImZ8m,2145598
A Boogie Wit da Hoodie,hip hop,spotify:artist:31W5EY0aAly4Qieq6OFu6I,31W5EY0aAly4Qieq6OFu6I,2115715
Yo Gotti,hip hop,spotify:artist:6Ha4aES39QiVjR0L2lwuwq,6Ha4aES39QiVjR0L2lwuwq,2101919
Kevin Gates,hip hop,spotify:artist:1gPhS1zisyXr5dHTYZyiMe,1gPhS1zisyXr5dHTYZyiMe,2015467
Playboi Carti,hip hop,spotify:artist:699OTQXzgjhIYAHMy9RyPD,699OTQXzgjhIYAHMy9RyPD,1846114
Tory Lanez,hip hop,spotify:artist:2jku7tDXc6XoB6MO2hFuqg,2jku7tDXc6XoB6MO2hFuqg,1820604
Russ,hip hop,spotify:artist:1z7b1Pr1rSlvWRzsW3HOrS,1z7b1Pr1rSlvWRzsW3HOrS,1820267
T-Pain,hip hop,spotify:artist:3aQeKQSyrW4qWr35idm0cy,3aQeKQSyrW4qWr35idm0cy,1751291
Lil Peep,hip hop,spotify:artist:2kCcBybjl3SAtIcwdWpUe3,2kCcBybjl3SAtIcwdWpUe3,1638605
A$AP Ferg,hip hop,spotify:artist:5dHt1vcEm9qb8fCyLcB3HL,5dHt1vcEm9qb8fCyLcB3HL,1628733
Lil Xan,hip hop,spotify:artist:3EXdLajEO02ziZ90P90bSW,3EXdLajEO02ziZ90P90bSW,1583584
PnB Rock,hip hop,spotify:artist:21WS9wngs9AqFckK7yYJPM,21WS9wngs9AqFckK7yYJPM,1552154
Juicy J,hip hop,spotify:artist:5gCRApTajqwbnHHPbr2Fpi,5gCRApTajqwbnHHPbr2Fpi,1530337
Ludacris,hip hop,spotify:artist:3ipn9JLAPI5GUEo4y4jcoi,3ipn9JLAPI5GUEo4y4jcoi,1511037
Ski Mask The Slump God,hip hop,spotify:artist:2rhFzFmezpnW82MNqEKVry,2rhFzFmezpnW82MNqEKVry,1457933
YG,hip hop,spotify:artist:0A0FS04o6zMoto8OKPsDwY,0A0FS04o6zMoto8OKPsDwY,1413737
Chief Keef,hip hop,spotify:artist:15iVAtD3s3FsQR4w1v6M0P,15iVAtD3s3FsQR4w1v6M0P,1397103
NF,hip hop,spotify:artist:6fOMl44jA4Sp5b9PpYCkzz,6fOMl44jA4Sp5b9PpYCkzz,1384922
Machine Gun Kelly,hip hop,spotify:artist:6TIYQ3jFPwQSRmorSezPxX,6TIYQ3jFPwQSRmorSezPxX,1285369
Rich The Kid,hip hop,spotify:artist:1pPmIToKXyGdsCF6LmqLmI,1pPmIToKXyGdsCF6LmqLmI,1253578
Famous Dex,hip hop,spotify:artist:0WOxhx4hikIsyF3CRPLC8W,0WOxhx4hikIsyF3CRPLC8W,1219270
6LACK,hip hop,spotify:artist:4IVAbR2w4JJNJDDRFP3E83,4IVAbR2w4JJNJDDRFP3E83,1219155
Smokepurpp,hip hop,spotify:artist:21dooacK2WGBB5amYvKyfM,21dooacK2WGBB5amYvKyfM,1198996
Joey Bada$$,hip hop,spotify:artist:2P5sC9cVZDToPxyomzF1UH,2P5sC9cVZDToPxyomzF1UH,1185877
Jeezy,hip hop,spotify:artist:4yBK75WVCQXej1p04GWqxH,4yBK75WVCQXej1p04GWqxH,1122410
$uicideBoy$,hip hop,spotify:artist:1VPmR4DJC1PlOtd0IADAO0,1VPmR4DJC1PlOtd0IADAO0,1117010
Tech N9ne,hip hop,spotify:artist:6UBA15slIuadJ8h2lPRPos,6UBA15slIuadJ8h2lPRPos,1108283
Pusha T,hip hop,spotify:artist:0ONHkAv9pCAFxb0zJwDNTy,0ONHkAv9pCAFxb0zJwDNTy,1051853
NAV,hip hop,spotify:artist:7rkW85dBwwrJtlHRDkJDAC,7rkW85dBwwrJtlHRDkJDAC,1047938
Tee Grizzley,hip hop,spotify:artist:6AUl0ykLLpvTktob97x9hO,6AUl0ykLLpvTktob97x9hO,1015841
Lil Dicky,hip hop,spotify:artist:1tqhsYv8yBBdwANFNzHtcr,1tqhsYv8yBBdwANFNzHtcr,1013335
Metro Boomin,hip hop,spotify:artist:0iEtIxbK0KxaSlF7G42ZOp,0iEtIxbK0KxaSlF7G42ZOp,921110
Rich Brian,hip hop,spotify:artist:2IDLDx25HU1nQMKde4n61a,2IDLDx25HU1nQMKde4n61a,919077
Lil Durk,hip hop,spotify:artist:3hcs9uc56yIGFCSy9leWe7,3hcs9uc56yIGFCSy9leWe7,852260
Young Dolph,hip hop,spotify:artist:3HiuzBlSW7pGDXlSFMhO2g,3HiuzBlSW7pGDXlSFMhO2g,814298
Anderson .Paak,hip hop,spotify:artist:3jK9MiCrA42lLAdMGUZpwa,3jK9MiCrA42lLAdMGUZpwa,807076
Vince Staples,hip hop,spotify:artist:68kEuyFKyqrdQQLLsmiatm,68kEuyFKyqrdQQLLsmiatm,717223
Mike WiLL Made-It,hip hop,spotify:artist:0NWbwDZY1VkRqFafuQm6wk,0NWbwDZY1VkRqFafuQm6wk,708380
Amin,hip hop,spotify:artist:3Gm5F95VdRxW3mqCn8RPBJ,3Gm5F95VdRxW3mqCn8RPBJ,703382
KYLE,hip hop,spotify:artist:4qBgvVog0wzW75IQ48mU7v,4qBgvVog0wzW75IQ48mU7v,647909
Moneybagg Yo,hip hop,spotify:artist:3tJoFztHeIJkJWMrx0td2f,3tJoFztHeIJkJWMrx0td2f,634047
MadeinTYO,hip hop,spotify:artist:5SyGEPymt1G2uto47tVWvZ,5SyGEPymt1G2uto47tVWvZ,621517
BROCKHAMPTON,hip hop,spotify:artist:1Bl6wpkWCQ4KVgnASpvzzA,1Bl6wpkWCQ4KVgnASpvzzA,617713
Jaden Smith,hip hop,spotify:artist:0xOeVMOz2fVg5BJY3N6akT,0xOeVMOz2fVg5BJY3N6akT,570564
BlocBoy JB,hip hop,spotify:artist:4TEJudQY2pXxVHPE3gD2EU,4TEJudQY2pXxVHPE3gD2EU,521604
Joyner Lucas,hip hop,spotify:artist:6C1ohJrd5VydigQtaGy5Wa,6C1ohJrd5VydigQtaGy5Wa,512730
Jay Rock,hip hop,spotify:artist:28ExwzUQsvgJooOI0X1mr3,28ExwzUQsvgJooOI0X1mr3,446347
Gunna,hip hop,spotify:artist:2hlmm7s2ICUX0LVIhVFlZQ,2hlmm7s2ICUX0LVIhVFlZQ,380429
Phora,hip hop,spotify:artist:5XDJlfdfbGNJrOJJNxTcdq,5XDJlfdfbGNJrOJJNxTcdq,375404
WizKid,hip hop,spotify:artist:3tVQdUvClmAT7URs9V3rsp,3tVQdUvClmAT7URs9V3rsp,197702
Takeoff,hip hop,spotify:artist:3EW0kQ1skZiK1NHg3Spt9J,3EW0kQ1skZiK1NHg3Spt9J,195758
Darell,hip hop,spotify:artist:1TtXnWcUs0FCkaZDPGYHdf,1TtXnWcUs0FCkaZDPGYHdf,193775
Sheck Wes,hip hop,spotify:artist:2RDOrhPqAM4jzTRCEb19qX,2RDOrhPqAM4jzTRCEb19qX,177835
JID,hip hop,spotify:artist:6U3ybJ9UHNKEdsH7ktGBZ7,6U3ybJ9UHNKEdsH7ktGBZ7,175721
Shoreline Mafia,hip hop,spotify:artist:4tYSBptyGeVyZsk8JC4JHZ,4tYSBptyGeVyZsk8JC4JHZ,129017
Landon Cube,hip hop,spotify:artist:04ei5kNgmDuNAydFhhIHnD,04ei5kNgmDuNAydFhhIHnD,83869
Murda Beatz,hip hop,spotify:artist:3CbYyyd8wH3RT6t0jwpdzC,3CbYyyd8wH3RT6t0jwpdzC,54705
Imagine Dragons,rock,spotify:artist:53XhwfbYqKCa1cC15pYq2q,53XhwfbYqKCa1cC15pYq2q,14187350
Queen,rock,spotify:artist:1dfeR4HaWDbWqFHLkxsg1d,1dfeR4HaWDbWqFHLkxsg1d,10902654
Twenty One Pilots,rock,spotify:artist:3YQKmKGau1PzlVlkL1iodx,3YQKmKGau1PzlVlkL1iodx,10598401
The Beatles,rock,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,3WrFJ7ztbogyGnTHbHJFl2,10100249
Guns N' Roses,rock,spotify:artist:3qm84nBOXUEQ2vnTfUTTFC,3qm84nBOXUEQ2vnTfUTTFC,9704621
AC/DC,rock,spotify:artist:711MCceyCBcFnzjGY4Q7Un,711MCceyCBcFnzjGY4Q7Un,9233257
Red Hot Chili Peppers,rock,spotify:artist:0L8ExT028jH3ddEcZwqJJ5,0L8ExT028jH3ddEcZwqJJ5,8990279
Metallica,rock,spotify:artist:2ye2Wgw4gimLv2eAKyk1NB,2ye2Wgw4gimLv2eAKyk1NB,8756782
Nirvana,rock,spotify:artist:6olE6TJLqED3rqDCT0FyPh,6olE6TJLqED3rqDCT0FyPh,7665527
Pink Floyd,rock,spotify:artist:0k17h0D3J5VfsdmQ1iZtE9,0k17h0D3J5VfsdmQ1iZtE9,7547168
