Genre,Artist,Artist_id,Song,Song_id,Audio_Metric
['hip-hop'],Rich Brian,2IDLDx25HU1nQMKde4n61a,History,4TwVtW8hS5LyLoDtJGpUOg,"[0.41, 0.59, 0.55]"
['hip-hop'],Rich Brian,2IDLDx25HU1nQMKde4n61a,Gospel,7uuBfgY1vBCalrQRyyQhqs,"[0.23, 0.66, 0.68]"
['hip-hop'],Rich Brian,2IDLDx25HU1nQMKde4n61a,Dat $tick,4bdJHQp90ymjEIkkYhcENB,"[0.17, 0.51, 0.92]"
['hip-hop'],Rich Brian,2IDLDx25HU1nQMKde4n61a,Introvert (feat. Joji),3qbqWUDl9j09PeBaQ6CZgr,"[0.63, 0.69, 0.84]"
['hip-hop'],Rich Brian,2IDLDx25HU1nQMKde4n61a,Cold,0nKpHGrnuejevp6openGaF,"[0.2, 0.73, 0.65]"
['hip-hop'],Rich Brian,2IDLDx25HU1nQMKde4n61a,18,3wrPaT9MQxCG1LQmNvNRed,"[0.21, 0.63, 0.63]"
['hip-hop'],Rich Brian,2IDLDx25HU1nQMKde4n61a,Glow Like Dat,7MXcmkmyxEYAJf04cbqKoI,"[0.58, 0.59, 0.79]"
['hip-hop'],Rich Brian,2IDLDx25HU1nQMKde4n61a,Attention (feat. Offset),16wWFYS9S4hKBk2Ofj3Ss6,"[0.42, 0.55, 0.88]"
['hip-hop'],Rich Brian,2IDLDx25HU1nQMKde4n61a,See Me,17I8HJ0rI760NXwve92rpO,"[0.31, 0.58, 0.85]"
['hip-hop'],Shoreline Mafia,4tYSBptyGeVyZsk8JC4JHZ,"Bands (feat. Ohgeesy, Fenix Flexin & Master Kato)",1n8wr8tRHs5jmBxNWXedcn,"[0.49, 0.39, 0.9]"
['hip-hop'],Shoreline Mafia,4tYSBptyGeVyZsk8JC4JHZ,Musty,2bkKnaLTMCghmjlcPBoYWd,"[0.04, 0.2, 0.83]"
['hip-hop'],Shoreline Mafia,4tYSBptyGeVyZsk8JC4JHZ,Nun Major,18pwD0HrweX8oCgIkayRb4,"[0.49, 0.52, 0.79]"
['hip-hop'],Shoreline Mafia,4tYSBptyGeVyZsk8JC4JHZ,Whuss The Deal,64FxpKdU055iIaMDY441Qc,"[0.2, 0.4, 0.84]"
['hip-hop'],Shoreline Mafia,4tYSBptyGeVyZsk8JC4JHZ,Bottle Service,4k0ZX0KlMBEOlTp5vexIrT,"[0.52, 0.58, 0.85]"
['hip-hop'],Shoreline Mafia,4tYSBptyGeVyZsk8JC4JHZ,Heavy,7IwPwUWJk48IxZZYey8Svc,"[0.29, 0.62, 0.67]"
['hip-hop'],Shoreline Mafia,4tYSBptyGeVyZsk8JC4JHZ,Boot It Up,5sF9WD3MnaoHQjJD2sL75D,"[0.31, 0.44, 0.88]"
['hip-hop'],Shoreline Mafia,4tYSBptyGeVyZsk8JC4JHZ,Spaceship (feat. Stinc Team),2pSIidzM5BAP4KkdGhqb6o,"[0.16, 0.53, 0.84]"
['hip-hop'],Shoreline Mafia,4tYSBptyGeVyZsk8JC4JHZ,Break A Bitch Bacc - Bonus,4FaXLZJb30p63Z49wuOB83,"[0.23, 0.68, 0.9]"
['hip-hop'],Shoreline Mafia,4tYSBptyGeVyZsk8JC4JHZ,C Notes (feat. Fenix Flexin & Ohgeesy),0dmGOYyUrdPrXuV08jvsl6,"[0.47, 0.64, 0.8]"
['hip-hop'],T-Pain,3aQeKQSyrW4qWr35idm0cy,Buy U a Drank (Shawty Snappin'),2aIdVb8v9KTpEZnftkz2mD,"[0.59, 0.55, 0.45]"
['hip-hop'],T-Pain,3aQeKQSyrW4qWr35idm0cy,Bartender,5kxddRG1RZaZROadk7iC4D,"[0.41, 0.39, 0.68]"
['hip-hop'],T-Pain,3aQeKQSyrW4qWr35idm0cy,I'm N Luv (Wit a Stripper) (feat. Mike Jones),1lih9AUGlOI2qbAkptdBsr,"[0.51, 0.37, 0.73]"
['hip-hop'],T-Pain,3aQeKQSyrW4qWr35idm0cy,I'm Sprung,0F7rEdewJ6cSLylOZZpDu7,"[0.17, 0.33, 0.72]"
['hip-hop'],T-Pain,3aQeKQSyrW4qWr35idm0cy,Dan Bilzerian,5QfQKhvdcxPgp68O0S39FV,"[0.61, 0.79, 0.79]"
['hip-hop'],T-Pain,3aQeKQSyrW4qWr35idm0cy,Up Down (Do This All Day),6lbhWl34Il0WXm5pX1fM9E,"[0.47, 0.5, 0.78]"
['hip-hop'],T-Pain,3aQeKQSyrW4qWr35idm0cy,F.B.G.M.,4cM0qNo02rp56x7c6nlx6T,"[0.23, 0.66, 0.69]"
['hip-hop'],T-Pain,3aQeKQSyrW4qWr35idm0cy,Best Love Song,2dYyMKEFQIRXzB6QYZWLIO,"[0.69, 0.71, 0.58]"
['hip-hop'],T-Pain,3aQeKQSyrW4qWr35idm0cy,T-Pain Mashup,5daPDkqS2ftQClyDn1pSk2,"[0.56, 0.27, 0.34]"
['hip-hop'],T-Pain,3aQeKQSyrW4qWr35idm0cy,Booty Wurk (One Cheek At a Time),6QgkOxBXqVRjZ1JcIDbDYY,"[0.87, 0.69, 0.79]"
['hip-hop'],Darell,1TtXnWcUs0FCkaZDPGYHdf,Asesina,6R66bI4nkzvvNba80pWU2t,"[0.5, 0.7, 0.83]"
['hip-hop'],Darell,1TtXnWcUs0FCkaZDPGYHdf,Tu Peor Error,31om1lcOHbL5Iyxt4g5Hnf,"[0.6, 0.51, 0.75]"
['hip-hop'],Darell,1TtXnWcUs0FCkaZDPGYHdf,Quiere Fumar - Remix,2XEvc65HtqQBkvgCTlINm3,"[0.59, 0.69, 0.87]"
['hip-hop'],Darell,1TtXnWcUs0FCkaZDPGYHdf,Si Tu Quieres,3VZoRSSMBvolApyKos6qcq,"[0.55, 0.47, 0.82]"
['hip-hop'],Darell,1TtXnWcUs0FCkaZDPGYHdf,Quiere Fumar,24kBScVXo0uNzQmNuYYSmd,"[0.71, 0.66, 0.82]"
['hip-hop'],Darell,1TtXnWcUs0FCkaZDPGYHdf,Te Bote,4X5V0XWXYbjlq4yBuPiYfA,"[0.42, 0.61, 0.86]"
['hip-hop'],Darell,1TtXnWcUs0FCkaZDPGYHdf,Vamo Alla,32TQztiymbux0qH6RjyqvP,"[0.84, 0.75, 0.86]"
['hip-hop'],Darell,1TtXnWcUs0FCkaZDPGYHdf,Se Supone - RMX,236PcyVIJrDRgFDOm6tO6d,"[0.65, 0.61, 0.76]"
['hip-hop'],Darell,1TtXnWcUs0FCkaZDPGYHdf,Ojala,1FzWGnSxl5NxY6rZM8IQRi,"[0.18, 0.53, 0.64]"
['hip-hop'],Darell,1TtXnWcUs0FCkaZDPGYHdf,Grupal,3OxTEmIM8yYuLJ1PaYCNyN,"[0.34, 0.66, 0.74]"
['hip-hop'],DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",1jYiIOC5d6soxkJP81fxq2,"[0.82, 0.67, 0.6]"
['hip-hop'],DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,Wild Thoughts (feat. Rihanna & Bryson Tiller),45XhKYRRkyeqoW3teSOkCM,"[0.62, 0.68, 0.61]"
['hip-hop'],DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,Dinero,22mQXNE0nCuWq4yOwcadIn,"[0.64, 0.88, 0.72]"
['hip-hop'],DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,All I Do Is Win,6u5M4jPpYkoRV4vVHDQvkd,"[0.29, 0.79, 0.55]"
['hip-hop'],DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,Top Off,1W6wxOOYyJyyok8fqYSZ3m,"[0.23, 0.59, 0.57]"
['hip-hop'],DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,I'm On One,608a1wIsSd5KzMEqm1O7w3,"[0.49, 0.81, 0.51]"
['hip-hop'],DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,"Do You Mind (feat. Nicki Minaj, Chris Brown, August Alsina, Jeremih, Future & Rick Ross)",4VJ7mnW4wjjIgPBM6KWvPu,"[0.18, 0.55, 0.41]"
['hip-hop'],DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,Hold You Down,2Ima72UXnfvR539afL3SAF,"[0.44, 0.68, 0.53]"
['hip-hop'],DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,For Free,5TqBAOIBe0bQA0spNdcG3k,"[0.5, 0.57, 0.92]"
['hip-hop'],KYLE,4qBgvVog0wzW75IQ48mU7v,iSpy (feat. Lil Yachty),6xbraxG0bSBOuAr5IUXmtM,"[0.68, 0.65, 0.72]"
['hip-hop'],KYLE,4qBgvVog0wzW75IQ48mU7v,Moment (feat. Wiz Khalifa),0oXIvlG6j5mCeViCB1E6Lv,"[0.33, 0.67, 0.71]"
['hip-hop'],KYLE,4qBgvVog0wzW75IQ48mU7v,iSpy (feat. Kodak Black),3CLd7BfvgsBwBUI8kwFLU6,"[0.68, 0.72, 0.78]"
['hip-hop'],KYLE,4qBgvVog0wzW75IQ48mU7v,Babies (feat. Alessia Cara),2iTQEWxLtKrIoYr7FIWq6q,"[0.2, 0.54, 0.67]"
['hip-hop'],KYLE,4qBgvVog0wzW75IQ48mU7v,Doubt It,0c6DDLA4rsGGNXWZM5oZdS,"[0.76, 0.77, 0.72]"
['hip-hop'],KYLE,4qBgvVog0wzW75IQ48mU7v,Ikuyo (feat. 2 Chainz & Sophia Black),2NWoKpRnMfxocVAXF8ASwk,"[0.55, 0.61, 0.77]"
['hip-hop'],KYLE,4qBgvVog0wzW75IQ48mU7v,Hey Julie! (feat. Lil Yachty),1jkEorRvoRQNo1WZfD1X5q,"[0.76, 0.51, 0.8]"
['hip-hop'],KYLE,4qBgvVog0wzW75IQ48mU7v,Out at Night (feat. KYLE & Big Boi),7DKSHIR389td3F1MrTOerW,"[0.33, 0.71, 0.74]"
['hip-hop'],Pusha T,0ONHkAv9pCAFxb0zJwDNTy,If You Know You Know,6bGwKHXHNLmTy6yt147FPh,"[0.7, 0.7, 0.46]"
['hip-hop'],Pusha T,0ONHkAv9pCAFxb0zJwDNTy,The Games We Play,7iEoaTyBCqLaAwJnOP1BTn,"[0.59, 0.8, 0.69]"
['hip-hop'],Pusha T,0ONHkAv9pCAFxb0zJwDNTy,Good Goodbye (feat. Pusha T and Stormzy),650OeHTLxZAQmb4aEbGmaA,"[0.45, 0.84, 0.7]"
['hip-hop'],Pusha T,0ONHkAv9pCAFxb0zJwDNTy,What Would Meek Do?,5vnuJ8EopkP5dHukpOmT3L,"[0.06, 0.64, 0.68]"
['hip-hop'],Pusha T,0ONHkAv9pCAFxb0zJwDNTy,Santeria,4LKSaRoKNnlpKXTT663BrT,"[0.09, 0.68, 0.62]"
['hip-hop'],Pusha T,0ONHkAv9pCAFxb0zJwDNTy,Come Back Baby,2BuBXn15gj4MNYZydyWgrk,"[0.32, 0.48, 0.87]"
['hip-hop'],Pusha T,0ONHkAv9pCAFxb0zJwDNTy,Trouble On My Mind,2ztyTz3H928W2bVb9qXBlB,"[0.67, 0.79, 0.65]"
['hip-hop'],Pusha T,0ONHkAv9pCAFxb0zJwDNTy,Hard Piano,3HgA5R5alihocnOYE9ihpS,"[0.2, 0.78, 0.58]"
['hip-hop'],Pusha T,0ONHkAv9pCAFxb0zJwDNTy,Mercy.1 - Album Version (Edited),0nh1o1936u4X7MaatN56j8,"[0.45, 0.57, 0.55]"
['hip-hop'],Phora,5XDJlfdfbGNJrOJJNxTcdq,To the Moon,6Umac95Mt46VcwAM9s9mOa,"[0.43, 0.57, 0.54]"
['hip-hop'],Phora,5XDJlfdfbGNJrOJJNxTcdq,Love Is Hell (feat. Trippie Redd),2Tn4XArLhjrZEhBKlAle0j,"[0.11, 0.78, 0.66]"
['hip-hop'],Phora,5XDJlfdfbGNJrOJJNxTcdq,Stuck In My Ways (feat. 6lack),0KRkgRkBa1fA4vJl8PMOTf,"[0.11, 0.48, 0.6]"
['hip-hop'],Phora,5XDJlfdfbGNJrOJJNxTcdq,Fake Smiles,55SBnUF28p7VolE0P2PiYb,"[0.04, 0.61, 0.46]"
['hip-hop'],Phora,5XDJlfdfbGNJrOJJNxTcdq,For You (feat. Tory Lanez & G-Eazy),2SzWwq6WsJuIgyR8RrX3iL,"[0.63, 0.72, 0.41]"
['hip-hop'],Phora,5XDJlfdfbGNJrOJJNxTcdq,Faithful,0XRren0qNeBqsTx2jRUEs5,"[0.34, 0.54, 0.53]"
['hip-hop'],Phora,5XDJlfdfbGNJrOJJNxTcdq,Sinner Pt. 3 (feat. Vicktor Taiw),38Opd4SKonWLffsNDW9zK5,"[0.32, 0.59, 0.47]"
['hip-hop'],Phora,5XDJlfdfbGNJrOJJNxTcdq,Feel,2Cmashi3O9I8my5NnbQgqe,"[0.26, 0.46, 0.83]"
['hip-hop'],Phora,5XDJlfdfbGNJrOJJNxTcdq,I Think I Love You,04WttLcLKlsuxYxf0hvouB,"[0.47, 0.45, 0.54]"
['hip-hop'],Phora,5XDJlfdfbGNJrOJJNxTcdq,Buss It Down,0cQcFWXj7QGX4I7GVqee3a,"[0.58, 0.52, 0.72]"
['hip-hop'],WizKid,3tVQdUvClmAT7URs9V3rsp,Energy (Stay Far Away),11RIJRbBfyLlJut96itSFd,"[0.6, 0.61, 0.84]"
['hip-hop'],WizKid,3tVQdUvClmAT7URs9V3rsp,"My Love (feat. Major Lazer, WizKid, Dua Lipa)",7rfiXyFb5M9BqdkvKvVEiB,"[0.7, 0.81, 0.73]"
['hip-hop'],WizKid,3tVQdUvClmAT7URs9V3rsp,Come Closer,2zYs4BonN2ydkbrRk333SN,"[0.5, 0.45, 0.82]"
['hip-hop'],WizKid,3tVQdUvClmAT7URs9V3rsp,Fever,5mN3xSyvCmFy1jkdA98IfS,"[0.89, 0.81, 0.76]"
['hip-hop'],WizKid,3tVQdUvClmAT7URs9V3rsp,Can't Believe (feat. Ty Dolla $ign & WizKid),10C1ZwdAwSEmMeYAFvuTtv,"[0.61, 0.76, 0.72]"
['hip-hop'],WizKid,3tVQdUvClmAT7URs9V3rsp,Master Groove,6NynQjhojcFZ9iYhuezO6B,"[0.63, 0.8, 0.83]"
['hip-hop'],WizKid,3tVQdUvClmAT7URs9V3rsp,KANA,3uTe5oVxtAO1cnsJm4uFCJ,"[0.62, 0.82, 0.85]"
['hip-hop'],WizKid,3tVQdUvClmAT7URs9V3rsp,Ma Lo,6U9jxxdQ6TNzjshIpwWMTf,"[0.65, 0.72, 0.79]"
['hip-hop'],WizKid,3tVQdUvClmAT7URs9V3rsp,Nowo,2twuWVm42q3E4okRqfv8U1,"[0.52, 0.72, 0.79]"
['hip-hop'],WizKid,3tVQdUvClmAT7URs9V3rsp,Ojuelegba,6cTLhp8a39TClL2iqGpPVc,"[0.9, 0.75, 0.64]"
['hip-hop'],Joey Bada$$,2P5sC9cVZDToPxyomzF1UH,DEVASTATED,4ntsD33Pgsgk8rUyZLLiUV,"[0.48, 0.63, 0.81]"
['hip-hop'],Joey Bada$$,2P5sC9cVZDToPxyomzF1UH,Still New York,4txpZk7WSjV1dsZAw5WYcT,"[0.35, 0.68, 0.66]"
['hip-hop'],Joey Bada$$,2P5sC9cVZDToPxyomzF1UH,TEMPTATION,7L9g4cPfohScjJ8mGwLQWr,"[0.78, 0.71, 0.78]"
['hip-hop'],Joey Bada$$,2P5sC9cVZDToPxyomzF1UH,Love Is Only a Feeling,2ZVRyUFQTI5K99wpJElGrD,"[0.5, 0.68, 0.63]"
['hip-hop'],Joey Bada$$,2P5sC9cVZDToPxyomzF1UH,LAND OF THE FREE,6xz04ypw5JsqiyityCASG1,"[0.16, 0.65, 0.73]"
['hip-hop'],Joey Bada$$,2P5sC9cVZDToPxyomzF1UH,Pull Up (feat. Joey Bada$$ & A$AP Ferg),6lM1G8kF3xCUW20lIRfoBm,"[0.44, 0.6, 0.85]"
['hip-hop'],Joey Bada$$,2P5sC9cVZDToPxyomzF1UH,FOR MY PEOPLE,5URYXSFGks9Q8eYePlgVdL,"[0.19, 0.7, 0.67]"
['hip-hop'],Joey Bada$$,2P5sC9cVZDToPxyomzF1UH,Paper Trail$,7g8rz7xe0G4Go0tTZAXcOx,"[0.45, 0.83, 0.55]"
['hip-hop'],Joey Bada$$,2P5sC9cVZDToPxyomzF1UH,Lil Arrogant (feat. Joey Bada$$ & Russ),2DP3SfAM8g1hKPXKWyDptv,"[0.53, 0.71, 0.54]"
['hip-hop'],Joey Bada$$,2P5sC9cVZDToPxyomzF1UH,LEGENDARY (feat. J. Cole),5csdNgCD64XzhsyoRlhzsa,"[0.42, 0.65, 0.72]"
"['hip-hop', 'indie']",Bryson Tiller,2EMAnMvWE2eb56ToJVfCWs,Exchange,43PuMrRfbyyuz4QpZ3oAwN,"[0.27, 0.43, 0.53]"
"['hip-hop', 'indie']",Bryson Tiller,2EMAnMvWE2eb56ToJVfCWs,Don't,3pXF1nA74528Edde4of9CC,"[0.19, 0.36, 0.77]"
"['hip-hop', 'indie']",Bryson Tiller,2EMAnMvWE2eb56ToJVfCWs,Canceled,3TOfcOKNuu6ZPZXJie5msH,"[0.11, 0.61, 0.77]"
"['hip-hop', 'indie']",Bryson Tiller,2EMAnMvWE2eb56ToJVfCWs,Right My Wrongs,5rgrBsAFYMun6yhtnLKRPz,"[0.27, 0.45, 0.54]"
"['hip-hop', 'indie']",Bryson Tiller,2EMAnMvWE2eb56ToJVfCWs,Run Me Dry,5GG3knKdxKWrNboRijxeKF,"[0.6, 0.76, 0.65]"
"['hip-hop', 'indie']",Bryson Tiller,2EMAnMvWE2eb56ToJVfCWs,Insecure,360NCp4XoQ0sFi5jgu5Ww7,"[0.65, 0.51, 0.51]"
"['hip-hop', 'indie']",Bryson Tiller,2EMAnMvWE2eb56ToJVfCWs,Sorry Not Sorry,16bHRxM89ue0TiCKARYbRp,"[0.26, 0.61, 0.66]"
"['hip-hop', 'indie']",Bryson Tiller,2EMAnMvWE2eb56ToJVfCWs,Let Me Explain,1trZGMI2CGyVT44STkpCoN,"[0.53, 0.5, 0.81]"
"['hip-hop', 'indie']",Bryson Tiller,2EMAnMvWE2eb56ToJVfCWs,Been That Way,0zg5XJPiga7E5FxiehriG2,"[0.8, 0.76, 0.53]"
"['hip-hop', 'indie']",Bryson Tiller,2EMAnMvWE2eb56ToJVfCWs,Self-Made,2rUwQj4SWaP2anuGDtNpYR,"[0.53, 0.7, 0.93]"
['hip-hop'],Tech N9ne,6UBA15slIuadJ8h2lPRPos,Hood Go Crazy,0kIHfcHGFGm5xb0dSlKEdp,"[0.49, 0.64, 0.91]"
['hip-hop'],Tech N9ne,6UBA15slIuadJ8h2lPRPos,Caribou Lou,0I0wn4G67txQwENcmRH3d6,"[0.56, 0.81, 0.78]"
['hip-hop'],Tech N9ne,6UBA15slIuadJ8h2lPRPos,Fragile,7L3YDa0Fd8pmzpAyu6EKOS,"[0.67, 0.47, 0.71]"
['hip-hop'],Tech N9ne,6UBA15slIuadJ8h2lPRPos,Sriracha,7tof6xjzkgAQqBAHLa1r4r,"[0.6, 0.77, 0.66]"
['hip-hop'],Tech N9ne,6UBA15slIuadJ8h2lPRPos,Erbody But Me,3kW5Rq9AIL0QQuYTSKNkQw,"[0.84, 0.7, 0.82]"
['hip-hop'],Tech N9ne,6UBA15slIuadJ8h2lPRPos,Worldwide Choppers,2Lo2BWhhlZSJds2yBhxoet,"[0.36, 0.85, 0.75]"
['hip-hop'],Tech N9ne,6UBA15slIuadJ8h2lPRPos,Am I A Psycho,1JTZqN0snbMSNtp59zveTs,"[0.54, 0.78, 0.7]"
['hip-hop'],Tech N9ne,6UBA15slIuadJ8h2lPRPos,Speedom (Wwc2),33MpATo5CCG2ennj6LAlYq,"[0.73, 0.93, 0.71]"
['hip-hop'],Tech N9ne,6UBA15slIuadJ8h2lPRPos,The Beast,2ZaWL12apL7wmNPuJMlny4,"[0.78, 0.91, 0.7]"
['hip-hop'],Tech N9ne,6UBA15slIuadJ8h2lPRPos,No Reason (The Mosh Pit Song),0tdl6DyOBsgfGzQ0kfjvdh,"[0.22, 0.77, 0.76]"
['hip-hop'],Lil Xan,3EXdLajEO02ziZ90P90bSW,Betrayed,4vaxvNDaLSoD36iZX515ug,"[0.24, 0.43, 0.82]"
['hip-hop'],Lil Xan,3EXdLajEO02ziZ90P90bSW,Lies (feat. Lil Skies),1hOoLI7psTWFbQ0oCNfcSF,"[0.42, 0.63, 0.78]"
['hip-hop'],Lil Xan,3EXdLajEO02ziZ90P90bSW,Live or Die,0OiXVxQHUFxvYxQew4xyhD,"[0.4, 0.36, 0.71]"
['hip-hop'],Lil Xan,3EXdLajEO02ziZ90P90bSW,Xanarchy,3etxMncvnemdyJlDVBuIat,"[0.85, 0.73, 0.7]"
['hip-hop'],Lil Xan,3EXdLajEO02ziZ90P90bSW,Slingshot,5J3LR9JWrZIUTG7UGZkIKg,"[0.67, 0.78, 0.93]"
['hip-hop'],Lil Xan,3EXdLajEO02ziZ90P90bSW,Moonlight,2PSfFKZqZPCSPB0wKUxpsq,"[0.57, 0.71, 0.7]"
['hip-hop'],Lil Xan,3EXdLajEO02ziZ90P90bSW,Who Are You?,1PNLtZ75nckWWqjGUolqHV,"[0.82, 0.75, 0.83]"
['hip-hop'],Lil Xan,3EXdLajEO02ziZ90P90bSW,Far,0zB9TK9f2z01xwlcJzKxfZ,"[0.61, 0.58, 0.74]"
['hip-hop'],Lil Xan,3EXdLajEO02ziZ90P90bSW,Slope,25i3UVj1rjyVP3oBza8c0X,"[0.5, 0.34, 0.83]"
['hip-hop'],Farruko,329e4yvIujISKGKz1BZZbO,Calma - Remix,5iwz1NiezX7WWjnCgY5TH4,"[0.76, 0.77, 0.83]"
['hip-hop'],Farruko,329e4yvIujISKGKz1BZZbO,Ponle,28O1p0bQXH2F6Qn8jBZZR4,"[0.59, 0.77, 0.86]"
['hip-hop'],Farruko,329e4yvIujISKGKz1BZZbO,"Diles (feat. Arcangel, Nengo Flow, Dj Luian & Mambo Kings)",2FrnTVSHjgnEylKGdHRUK1,"[0.31, 0.58, 0.81]"
['hip-hop'],Farruko,329e4yvIujISKGKz1BZZbO,"Mujeres (Mozart La Para, Justin Quiles, Farruko, Jowell & Randy) - Remix",1AKP5JySgNsr2Y04z1yGHJ,"[0.72, 0.76, 0.81]"
['hip-hop'],Farruko,329e4yvIujISKGKz1BZZbO,Coolant,2fHOqQ9K6eY0wsbVZiYZPw,"[0.96, 0.85, 0.83]"
['hip-hop'],Farruko,329e4yvIujISKGKz1BZZbO,Loco Enamorado,0ftNNfxBAJJeN0E7iq27fZ,"[0.73, 0.86, 0.71]"
['hip-hop'],Farruko,329e4yvIujISKGKz1BZZbO,Inolvidable - Remix,6nqAD8ch0ZUUFojMFf2xdT,"[0.86, 0.8, 0.66]"
['hip-hop'],Farruko,329e4yvIujISKGKz1BZZbO,Diabla - Official Remix,2OxUtaKYeahAGNaBiahXtR,"[0.57, 0.72, 0.68]"
['hip-hop'],Farruko,329e4yvIujISKGKz1BZZbO,Chillax (feat. Ky-Mani Marley),1lxswgIpzV6HhENRvkflES,"[0.51, 0.65, 0.83]"
['hip-hop'],Farruko,329e4yvIujISKGKz1BZZbO,Krippy Kush,7FfpP3YZ6fOWMdxkIAtud9,"[0.41, 0.56, 0.71]"
['hip-hop'],Ludacris,3ipn9JLAPI5GUEo4y4jcoi,My Chick Bad,3bMNprrp2JDKZsGbiXpsJl,"[0.76, 0.72, 0.62]"
['hip-hop'],Ludacris,3ipn9JLAPI5GUEo4y4jcoi,What's Your Fantasy (Featuring Shawna),4LwOrnuxJwR7C5Sw4liY4Z,"[0.96, 0.81, 0.91]"
['hip-hop'],Ludacris,3ipn9JLAPI5GUEo4y4jcoi,How Low,1WtTLtofvcjQM3sXSMkDdX,"[0.42, 0.5, 0.78]"
['hip-hop'],Ludacris,3ipn9JLAPI5GUEo4y4jcoi,Money Maker,2JpUkUR0OsOlUUfm6iS8ic,"[0.58, 0.61, 0.57]"
['hip-hop'],Ludacris,3ipn9JLAPI5GUEo4y4jcoi,Act A Fool,28mv40MzspRZn0PBcO2itT,"[0.8, 0.9, 0.57]"
['hip-hop'],Ludacris,3ipn9JLAPI5GUEo4y4jcoi,Good Lovin,60BVxPevV4Jr3Dj4M7Md0z,"[0.59, 0.77, 0.7]"
['hip-hop'],Ludacris,3ipn9JLAPI5GUEo4y4jcoi,Stand Up,2CtCwQhY0ZLvr8L2l8Bo6e,"[0.77, 0.84, 0.74]"
['hip-hop'],Ludacris,3ipn9JLAPI5GUEo4y4jcoi,Area Codes,3lcC9CnN7Rpo1ugATzmYjY,"[0.64, 0.69, 0.87]"
['hip-hop'],Ludacris,3ipn9JLAPI5GUEo4y4jcoi,Rollout (My Business),4SyadrABZJIjeND1HPJS31,"[0.88, 0.68, 0.92]"
['hip-hop'],Ludacris,3ipn9JLAPI5GUEo4y4jcoi,How Do You Sleep? - Featuring Ludacris,3jkdQNkDTxxXtjSO4l0o1H,"[0.54, 0.87, 0.75]"
['hip-hop'],JID,6U3ybJ9UHNKEdsH7ktGBZ7,151 Rum,3gZQk9T3uujQhqaNO7FZbZ,"[0.67, 0.87, 0.76]"
['hip-hop'],JID,6U3ybJ9UHNKEdsH7ktGBZ7,NEVER,7hsulgRNgbyczeAg8tChCB,"[0.23, 0.65, 0.59]"
['hip-hop'],JID,6U3ybJ9UHNKEdsH7ktGBZ7,Slick Talk,2UfFqfSYANBBKa7uJPFyzK,"[0.45, 0.88, 0.51]"
['hip-hop'],JID,6U3ybJ9UHNKEdsH7ktGBZ7,Workin Out,1ZKmKenpeY1Yr94kADGpQF,"[0.56, 0.57, 0.82]"
['hip-hop'],JID,6U3ybJ9UHNKEdsH7ktGBZ7,Off Da Zoinkys,2GatydE8QyyevCvUmMhvhS,"[0.37, 0.63, 0.71]"
['hip-hop'],JID,6U3ybJ9UHNKEdsH7ktGBZ7,Tiiied (feat. 6LACK & Ella Mai),56QspNOQhZHWNONFKcRws0,"[0.1, 0.64, 0.59]"
['hip-hop'],JID,6U3ybJ9UHNKEdsH7ktGBZ7,Skrawberries (feat. BJ The Chicago Kid),4nwvkfw0KzhLo1bHut8o05,"[0.51, 0.77, 0.61]"
['hip-hop'],JID,6U3ybJ9UHNKEdsH7ktGBZ7,Hot Box (feat. Method Man & Joey Bada$$),37FFOyjlneevUqyT1RWPVU,"[0.64, 0.7, 0.74]"
['hip-hop'],Dr. Dre,6DPYiyq5kWVQS4RGwxzPC7,Still D.R.E.,503OTo2dSqe7qk76rgsbep,"[0.55, 0.77, 0.82]"
['hip-hop'],Dr. Dre,6DPYiyq5kWVQS4RGwxzPC7,The Next Episode,4LwU4Vp6od3Sb08CsP99GC,"[0.29, 0.91, 0.92]"
['hip-hop'],Dr. Dre,6DPYiyq5kWVQS4RGwxzPC7,Forgot About Dre,7iXF2W9vKmDoGAhlHdpyIa,"[0.63, 0.73, 0.94]"
['hip-hop'],Dr. Dre,6DPYiyq5kWVQS4RGwxzPC7,I Need A Doctor,70ATm56tH7OrQ1zurYssz0,"[0.45, 0.93, 0.59]"
['hip-hop'],Dr. Dre,6DPYiyq5kWVQS4RGwxzPC7,What's The Difference,1SWVDBtw6h3tm9OehOkDhv,"[0.7, 0.82, 0.79]"
['hip-hop'],Dr. Dre,6DPYiyq5kWVQS4RGwxzPC7,Xxplosive,0Ed7MeXx64f6OcIuoTRCg1,"[0.93, 0.88, 0.78]"
['hip-hop'],Dr. Dre,6DPYiyq5kWVQS4RGwxzPC7,Keep Their Heads Ringin',7jIujRjK5JKNrMCcAvYUTN,"[0.22, 0.79, 0.67]"
['hip-hop'],Dr. Dre,6DPYiyq5kWVQS4RGwxzPC7,Kush - Main,1U8Ho1nOzKXYDvfigOuHG4,"[0.38, 0.87, 0.5]"
